Street_bounding,Name_bounding,Address_bounding,Rating_bounding,Place ID,Latitude_bounding,Longitude_bounding,Street_broad,Name_broad,Address_broad,Rating_broad,Latitude_broad,Longitude_broad
penn ave,St Augustine Friary,"221 36th Street, Pittsburgh",5.0,ChIJ5X-jt7TzNIgRkqPH359i-yg,40.46538679999999,-79.9648062,,,,,,
penn ave,Lawrenceville Market House,"4112 Butler Street, Pittsburgh",4.5,ChIJ5YiScLDzNIgRvJZB7KdJLOs,40.4698584,-79.9606885,Penn Ave,Lawrenceville Market House,"4112 Butler Street, Pittsburgh",4.5,40.4698584,-79.9606885
penn ave,Pulchra,"3505 Butler Street, Pittsburgh",3.7,ChIJ5ZZqmLXzNIgRu7tBBODSjqs,40.46422719999999,-79.96640459999999,Penn Ave,Pulchra,"3505 Butler Street, Pittsburgh",3.7,40.46422719999999,-79.96640459999999
,,,,ChIJ5_eR2qvzNIgR805d9Qb3c68,,,48th St,Safety Guard Steel Fabricating Shop,"220 Lincoln Avenue, Millvale",,40.4801261,-79.9709302
penn ave,"New Ivy Group, LLC","c/o Beauty Shoppe, 3706 Butler Street, Pittsburgh",,ChIJ5_op62DzNIgRpcogo31IXnc,40.4663709,-79.9643997,,,,,,
butler st,"ProtoInnovations, LLC","100 43rd Street, Pittsburgh",5.0,ChIJ5bNuyVLyNIgR-mAZxBV-GuI,40.47287370000001,-79.9638856,34th St,"ProtoInnovations, LLC","100 43rd Street, Pittsburgh",5.0,40.47287370000001,-79.9638856
butler st,Pittsburgh Ultimate,"100 43rd Street, Pittsburgh",5.0,ChIJ5bNuyVLyNIgRGcq9Dckq23c,40.4726675,-79.9638216,34th St,Pittsburgh Ultimate,"100 43rd Street, Pittsburgh",5.0,40.4726675,-79.9638216
butler st,Lawrenceville Corporation,"100 43rd Street #208, Pittsburgh",4.8,ChIJ5bNuyVLyNIgRHvWACuGYilI,40.4729243,-79.96394649999999,34th St,Lawrenceville Corporation,"100 43rd Street #208, Pittsburgh",4.8,40.4729243,-79.96394649999999
butler st,McCormick Architects and Designers,"100 43rd Street, Pittsburgh",5.0,ChIJ5bNuyVLyNIgRJOTQAFLkNYQ,40.47287370000001,-79.9638856,34th St,McCormick Architects and Designers,"100 43rd Street, Pittsburgh",5.0,40.47287370000001,-79.9638856
butler st,Neoforma Design,"100 43rd Street #211, Pittsburgh",,ChIJ5bNuyVLyNIgRp40m1MyOx2c,40.47287370000001,-79.9638856,34th St,Neoforma Design,"100 43rd Street #211, Pittsburgh",,40.47287370000001,-79.9638856
penn ave,Modern Fertility Care,"3706 Butler Street, Pittsburgh",5.0,ChIJ60gxMBPzNIgRxqErUcMTIIs,40.4663709,-79.9643997,,,,,,
butler st,Raise Fitness,"212 44th Street, Pittsburgh",5.0,ChIJ62-BX47zNIgRbXg2pl6Yz0E,40.471189,-79.9595354,Penn Ave,Raise Fitness,"212 44th Street, Pittsburgh",5.0,40.471189,-79.9595354
penn ave,LOYALTY ENTERTAINMENT ️,"3441 Butler Street, Pittsburgh",5.0,ChIJ6202DVZbNIgRF2gsd4mgpm8,40.4639279,-79.9666713,Penn Ave,LOYALTY ENTERTAINMENT ️,"3441 Butler Street, Pittsburgh",5.0,40.4639279,-79.9666713
,,,,ChIJ64kL-0PyNIgRh5lMNt6jbpU,,,Liberty Ave,Talking Computers,"4736 Penn Avenue, Pittsburgh",,40.4652856,-79.94670409999999
liberty ave,Dr. Karen Mele,"4760 Liberty Avenue, Pittsburgh",,ChIJ65ESRkfyNIgRrvxA1KwZ2Aw,40.4609409,-79.9480291,,,,,,
butler st,New Amsterdam,"4421 Butler Street, Pittsburgh",4.1,ChIJ66LSFVLyNIgRtZXizJSCCGk,40.472149,-79.95953,Butler St,New Amsterdam,"4421 Butler Street, Pittsburgh",4.1,40.472149,-79.95953
butler st,Radiant Hall Studios,"4514 Plummer Street, Pittsburgh",4.9,ChIJ67P1TFLyNIgRxyaJykqO1bo,40.4734789,-79.9603211,Butler St,Radiant Hall Studios,"4514 Plummer Street, Pittsburgh",4.9,40.4734789,-79.9603211
,,,,ChIJ67llFKnzNIgRiezwasCKXhw,,,45th St,"Tricia R Sorg, Esquire","201 Grant Avenue Floor 1, Millvale",3.8,40.4786274,-79.97123669999999
penn ave,Steel House Cycle,"4100 Butler Street, Pittsburgh",4.9,ChIJ67ttM6LzNIgRW-EmOTNRjuY,40.469382,-79.96105299999999,Penn Ave,Steel House Cycle,"4100 Butler Street, Pittsburgh",4.9,40.469382,-79.96105299999999
penn ave,Constellation Coffee,"4059 Penn Avenue, Pittsburgh",4.6,ChIJ6RYU1U7yNIgRW5lPuLNmkNQ,40.4657597,-79.95576009999999,,,,,,
penn ave,St Augustine's Plaza,"230 36th Street, Pittsburgh",3.2,ChIJ6RdPzLTzNIgRKf6N2ZjNgNY,40.464839,-79.9644769,Penn Ave,St Augustine's Plaza,"230 36th Street, Pittsburgh",3.2,40.464839,-79.9644769
penn ave,Lawrenceville,Pittsburgh,,ChIJ6Rdn2lLyNIgRE86PqbGEIps,40.4698118,-79.9609176,Penn Ave,Lawrenceville,Pittsburgh,,40.4698118,-79.9609176
liberty ave,"Dr. Amanda Lovallo, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgR0wc3KYT_9Y8,40.4661227,-79.9533866,,,,,,
liberty ave,"Dr. David N. Finegold, MD","4401 Penn Avenue, Pittsburgh",5.0,ChIJ6XMqTE_yNIgR14rLjgvnwdk,40.4661227,-79.9533866,,,,,,
liberty ave,"Leigh Anne DiCicco, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgR2L1jfVBoaWU,40.4661227,-79.9533866,,,,,,
liberty ave,"Dr. Cheyenne M. Beach, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgR2yENnIsU0Mw,40.4661227,-79.9533866,,,,,,
liberty ave,"Traci M Kazmerski, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgR4iSPhTiuCS4,40.466019,-79.953125,,,,,,
liberty ave,Pediatric Primary Care Center: Artman Jamie,"4401 Penn Avenue # 5643, Pittsburgh",,ChIJ6XMqTE_yNIgR5yYKb2DcB2k,40.4660999,-79.95351959999999,,,,,,
liberty ave,"Dr. Sara B. Silvestri, MD","4401 Penn Avenue, Pittsburgh",5.0,ChIJ6XMqTE_yNIgR7eG6RwtS_vk,40.4661227,-79.9533866,,,,,,
liberty ave,Lowe Mark E MD,"4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgR9buGk1QZOFg,40.4661227,-79.9533866,,,,,,
liberty ave,"Dr. Sara Swanson, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgR9ivKJt_vOZQ,40.4661227,-79.9533866,,,,,,
liberty ave,Saladino Richard A MD,"4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRDIFJx2D5Dag,40.4661227,-79.9533866,,,,,,
liberty ave,"Dr. Lance M. Brunton, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRHMc1wSkmmbE,40.4660999,-79.95351959999999,,,,,,
liberty ave,Janowski Andrew B MD,"4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRJ1G6KgkivUI,40.466019,-79.953125,,,,,,
liberty ave,Madan-Khetarpal Suneeta MD,"4401 Penn Avenue, Pittsburgh",3.0,ChIJ6XMqTE_yNIgRKHcOB_Di6Uo,40.4661227,-79.9533866,,,,,,
liberty ave,"Dr. Kristin M. Farrell, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRKtPGY4vZ7tY,40.4661227,-79.9533866,,,,,,
liberty ave,"Dr. Noorjahan Ali, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRLOqrxdsKtYA,40.466019,-79.953125,,,,,,
liberty ave,"Dr. Kendra S. Woods, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRNe1h17FZnsk,40.4661227,-79.9533866,,,,,,
liberty ave,"Dr. Kimberly B. Horner, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRRQ0PTCPiBQs,40.4661227,-79.9533866,,,,,,
liberty ave,"Dr. Jamie L. Bell, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRV3kSXewfv2w,40.4661227,-79.9533866,,,,,,
liberty ave,"Dr. Christopher R. Deskins, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRWY-vuzsrzCc,40.466019,-79.953125,,,,,,
liberty ave,"Dr. Katie E. Rau, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRYEa6tY1f8JQ,40.4661227,-79.9533866,,,,,,
liberty ave,"Dr. Sonia Singh, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgR_svemNQEY0o,40.4661227,-79.9533866,,,,,,
liberty ave,"Dr. Katrina Kerns, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRaRa8XBFRZhw,40.4660999,-79.95351959999999,,,,,,
liberty ave,"Dr. Gerard Vockley, MD","4401 Penn Avenue, Pittsburgh",5.0,ChIJ6XMqTE_yNIgRddI4EcJ8C_k,40.4661227,-79.9533866,,,,,,
liberty ave,"Stephen A. Mendelson, MD","4401 Penn Avenue, Pittsburgh",4.0,ChIJ6XMqTE_yNIgRfVwzSLYqGyY,40.4661227,-79.9533866,,,,,,
liberty ave,"Dr. Andre D. Furtado, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRgI9_DcpsSco,40.4661227,-79.9533866,,,,,,
liberty ave,"Dr. Erin M. Kaiser, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRg_TjCGUNP0I,40.4660999,-79.95351959999999,,,,,,
liberty ave,Vitale Melissa A MD,"4401 Penn Avenue # 2400, Pittsburgh",,ChIJ6XMqTE_yNIgRggMCI4Lzi6c,40.4660311,-79.95402519999999,,,,,,
liberty ave,Mahmood Burhanuddin MD,"4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRgt-gKzA1TtM,40.4661227,-79.9533866,,,,,,
liberty ave,Gorham Laura M MD,"4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRnCzrstoUSBs,40.4661227,-79.9533866,,,,,,
liberty ave,Hearing Center,"4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRniJy3FvIq8k,40.46624379999999,-79.9532741,,,,,,
liberty ave,"Benjamin Miller, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRoGBZ-E4-ifE,40.4661227,-79.9533866,,,,,,
liberty ave,"Dr. Victoria S. Winkeller, MD","4401 Penn Avenue, Pittsburgh",5.0,ChIJ6XMqTE_yNIgRoLVFkiqBS3o,40.4661227,-79.9533866,,,,,,
liberty ave,"Veena Venkat, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRpriwJwYF7oc,40.4661227,-79.9533866,,,,,,
liberty ave,"Dr. Vincent F. Deeney, MD","4400 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRsC5gFlHkuis,40.46578559999999,-79.953301,,,,,,
liberty ave,"Dr. Victor L. Scott, MD","4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRuQcJARlPlKk,40.4661227,-79.9533866,,,,,,
liberty ave,Keljo David J MD,"4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRy6OxlmLAmkQ,40.4660999,-79.95351959999999,,,,,,
liberty ave,Children's Hospital of Pittsburgh of UPMC -Mc Lendon Patricia Dr,"4401 Penn Avenue, Pittsburgh",,ChIJ6XMqTE_yNIgRz-z6klN0ifc,40.4660999,-79.95351959999999,,,,,,
penn ave,Our Lady of the Angels Parish,"333 45th Street, Pittsburgh",4.4,ChIJ6YTkSk7yNIgRuQKmmFEvJjs,40.4699635,-79.9558283,Penn Ave,Our Lady of the Angels Parish,"333 45th Street, Pittsburgh",4.4,40.4699635,-79.9558283
butler st,Rogue Tattoo,"4319 Butler Street. (rear entrance On, Eden Way, Pittsburgh",4.8,ChIJ6daqElLyNIgRfU6xVXeOaAk,40.4712982,-79.9603424,Butler St,Rogue Tattoo,"4319 Butler Street. (rear entrance On, Eden Way, Pittsburgh",4.8,40.4712982,-79.9603424
,,,,ChIJ6yiUVJ7zNIgRfz4WIomnwGc,,,Charlotte,MT Troy Rd + Baun,United States,,40.481491,-79.989209
liberty ave,Wai Wai - Bloomfield,"4717 Liberty Avenue, Pittsburgh",3.9,ChIJ7-YJEEfyNIgRO0lw1eHhKwM,40.462008,-79.949185,Liberty Ave,Wai Wai - Bloomfield,"4717 Liberty Avenue, Pittsburgh",3.9,40.462008,-79.949185
penn ave,Epistemix,"3706 Butler Street, Pittsburgh",,ChIJ70vuaXbxNIgRXZyEIjBNzAw,40.4663569,-79.9644283,,,,,,
liberty ave,KeyMe Locksmiths,"4401 Liberty Avenue, Pittsburgh",5.0,ChIJ72QzBpHzNIgRX0jVS0TZ8fQ,40.46418070000001,-79.9522332,,,,,,
butler st,Mauney Doty L,"145 44th Street, Pittsburgh",3.7,ChIJ73MZ9lLyNIgRfdh9L2Bp-Rk,40.47284570000001,-79.9612628,,,,,,
butler st,Cornell William F,"145 44th Street, Pittsburgh",5.0,ChIJ73MZ9lLyNIgRnfxNd1l-Nlc,40.47284570000001,-79.9612628,Butler St,Cornell William F,"145 44th Street, Pittsburgh",5.0,40.47284570000001,-79.9612628
butler st,O'Hara Terry,"145 44th Street, Pittsburgh",5.0,ChIJ73MZ9lLyNIgRuH0d_AouLBc,40.47284570000001,-79.9612628,Butler St,O'Hara Terry,"145 44th Street, Pittsburgh",5.0,40.47284570000001,-79.9612628
,,,,ChIJ73ZH1bzzNIgRI1qm-BPDwws,,,51st St,MT Troy Rd + Alfred,United States,,40.473092,-79.983485
,,,,ChIJ75smXqnzNIgR1Vqf98Bd5vQ,,,44th St,Grant Bar Inc,"114 Grant Avenue, Pittsburgh",4.5,40.4782667,-79.9697429
penn ave,FedEx Drop Box,"449 44th Street, Pittsburgh",,ChIJ76O60YXzNIgRHLHaF4zGcbE,40.4675479,-79.9537849,,,,,,
penn ave,Dr. Emil Nutrition,"3700 Butler Street, Pittsburgh",4.9,ChIJ78U0kQrzNIgRl_MfelOHRmY,40.4662644,-79.9644211,,,,,,
penn ave,"Amy Letteri, PhD","4117 Penn Avenue, Pittsburgh",,ChIJ79iIshXzNIgReoAtt4MhMMs,40.4659347,-79.95472459999999,,,,,,
penn ave,CDC Hauling LLC,"4407 Davison Street, Pittsburgh",5.0,ChIJ7Q1oLY3zNIgR5gZoe7Udol4,40.4702443,-79.95772939999999,Penn Ave,CDC Hauling LLC,"4407 Davison Street, Pittsburgh",5.0,40.4702443,-79.95772939999999
,,,,ChIJ7RJOwbvzNIgRHBQDGWKAzfs,,,44th St,Lowrie St at Heckleman St,United States,,40.468698,-79.9790915
penn ave,Coinhub Bitcoin ATM Teller,"3939 Butler Street, Pittsburgh",,ChIJ7V8YnGLzNIgRdUKZT29l3S4,40.4690468,-79.96329089999999,34th St,Coinhub Bitcoin ATM Teller,"3939 Butler Street, Pittsburgh",,40.4690468,-79.96329089999999
liberty ave,Froggy's Bar,"4602 Liberty Avenue, Pittsburgh",4.3,ChIJ7VpHEHHzNIgRYmA5WPouG68,40.46249189999999,-79.9508676,,,,,,
,,,,ChIJ7ZfwEKnzNIgRMhgYM2mQZ9M,,,45th St,Millvale Community Library,"213 Grant Avenue, Millvale",4.7,40.4788536,-79.9716107
penn ave,Studio 725 Hair Boutique,"First floor, 3538 Butler Street, Pittsburgh",4.5,ChIJ7_blwbTzNIgRy1heacfI8F4,40.4649929,-79.9653896,,,,,,
,,,,ChIJ7ayVlbDzNIgRaKnouxL7vq4,,,37th St,Washington's Landing Public Tennis Courts,Pittsburgh,,40.4686111,-79.9740851
mccandless ave,Somers Creative Group,"143 Howard Street, Pittsburgh",,ChIJ7bnFL5fzNIgRkMyauF5kvqA,40.4809712,-79.9752638,Stanton Ave,Somers Creative Group,"143 Howard Street, Pittsburgh",,40.4809712,-79.9752638
liberty ave,Mooney William E MD,"4416 Penn Avenue, Pittsburgh",,ChIJ7cAjVk_yNIgR32EEe5gxiRM,40.46582009999999,-79.9528495,,,,,,
liberty ave,Kenny Amy G,"4416 Penn Avenue, Pittsburgh",,ChIJ7cAjVk_yNIgR4HOn9zwoM9Q,40.46587089999999,-79.95286,,,,,,
liberty ave,"Claudia J. Warner, MSW","4416 Penn Avenue, Pittsburgh",,ChIJ7cAjVk_yNIgRN0GCA9xZuOs,40.46587089999999,-79.95286,,,,,,
liberty ave,Shepherd Wellness Community,"4800 Sciota Street, Pittsburgh",4.5,ChIJ7dBnqjjyNIgRc50b6sPU6IQ,40.4596193,-79.9473668,,,,,,
butler st,Fancypants Popcorn,"4323 Butler Street, Pittsburgh",4.8,ChIJ7fDNYLTzNIgRwuhPnVkljpg,40.4713449,-79.96019129999999,,,,,,
penn ave,Pittsburgh Fire Bureau Station 6,"3958 Penn Avenue, Pittsburgh",5.0,ChIJ7fEjXEnyNIgRRa01PU_r0LY,40.46488489999999,-79.958049,Penn Ave,Pittsburgh Fire Bureau Station 6,"3958 Penn Avenue, Pittsburgh",5.0,40.46488489999999,-79.958049
,,,,ChIJ7fruEhz0NIgRm3CUHDkE7K8,,,34th St,PeopleReady,"19 35th Street, Pittsburgh",3.6,40.4659911,-79.970692
liberty ave,Mitchell Joan,"4727 Friendship Avenue # 240, Pittsburgh",,ChIJ7yG670XyNIgR1NJJT_zfXYM,40.4632342,-79.94816809999999,Liberty Ave,Mitchell Joan,"4727 Friendship Avenue # 240, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,Zieger Deborah B,"4727 Friendship Avenue # 240, Pittsburgh",,ChIJ7yG670XyNIgR1uTYM4YK1zk,40.4632342,-79.94816809999999,Liberty Ave,Zieger Deborah B,"4727 Friendship Avenue # 240, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,Woznick Shannon,"4727 Friendship Avenue # 240, Pittsburgh",,ChIJ7yG670XyNIgRJu-3stSQsuE,40.4632342,-79.94816809999999,Liberty Ave,Woznick Shannon,"4727 Friendship Avenue # 240, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,Aiello Natalie,"4727 Friendship Avenue # 240, Pittsburgh",,ChIJ7yG670XyNIgRO5-1hrGuJy8,40.4632342,-79.94816809999999,Liberty Ave,Aiello Natalie,"4727 Friendship Avenue # 240, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,Chandler Erynn M,"4727 Friendship Avenue # 240, Pittsburgh",,ChIJ7yG670XyNIgRRyZbQ7yyny0,40.4632342,-79.94816809999999,Liberty Ave,Chandler Erynn M,"4727 Friendship Avenue # 240, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,"Sherie L. Scarnati, CRNP","4727 Friendship Avenue, Pittsburgh",,ChIJ7yG670XyNIgRSHvOzwGUU14,40.4632342,-79.94816809999999,Liberty Ave,"Sherie L. Scarnati, CRNP","4727 Friendship Avenue, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,"Dr. Mohit Jhamb, MD","4727 Friendship Avenue, Pittsburgh",,ChIJ7yG670XyNIgRUYYCAstcPFM,40.4632342,-79.94816809999999,Liberty Ave,"Dr. Mohit Jhamb, MD","4727 Friendship Avenue, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,"Dr. Lawrence Collins, DO","4727 Friendship Avenue, Pittsburgh",,ChIJ7yG670XyNIgRVBf3r04jYMg,40.4632342,-79.94816809999999,Liberty Ave,"Dr. Lawrence Collins, DO","4727 Friendship Avenue, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,Armanious Christina D MD,"4727 Friendship Avenue Suite 200, Pittsburgh",,ChIJ7yG670XyNIgRbFxgQsXTrvQ,40.4632342,-79.94816809999999,Liberty Ave,Armanious Christina D MD,"4727 Friendship Avenue Suite 200, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,Slater Ashleigh E,"4727 Friendship Avenue # 240, Pittsburgh",,ChIJ7yG670XyNIgRbTSlxiv7zhc,40.4632342,-79.94816809999999,Liberty Ave,Slater Ashleigh E,"4727 Friendship Avenue # 240, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,Pegram Cora S,"4727 Friendship Avenue # 240, Pittsburgh",,ChIJ7yG670XyNIgReWfl_EeDHRY,40.4632342,-79.94816809999999,Liberty Ave,Pegram Cora S,"4727 Friendship Avenue # 240, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,"Mary T. Hurley, CRNP","4727 Friendship Avenue, Pittsburgh",,ChIJ7yG670XyNIgRno37WdQl_9Y,40.4632342,-79.94816809999999,Liberty Ave,"Mary T. Hurley, CRNP","4727 Friendship Avenue, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,Casper Christina M,"4727 Friendship Avenue # 240, Pittsburgh",,ChIJ7yG670XyNIgRqxLdajRPiW8,40.4632342,-79.94816809999999,Liberty Ave,Casper Christina M,"4727 Friendship Avenue # 240, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,Morrison Suzanne R,"4727 Friendship Avenue # 240, Pittsburgh",,ChIJ7yG670XyNIgRs1oXinBlEbY,40.4632342,-79.94816809999999,Liberty Ave,Morrison Suzanne R,"4727 Friendship Avenue # 240, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,"Dr. Anthony X. Baroni, DO","4727 Friendship Avenue, Pittsburgh",1.0,ChIJ7yG670XyNIgRsLptZJqtqI8,40.4632342,-79.94816809999999,Liberty Ave,"Dr. Anthony X. Baroni, DO","4727 Friendship Avenue, Pittsburgh",1.0,40.4632342,-79.94816809999999
liberty ave,"Dr. Dmitri V. Vassiliev, MD","4727 Friendship Avenue, Pittsburgh",,ChIJ7yG670XyNIgRtHvQcjNLl0c,40.4632342,-79.94816809999999,Liberty Ave,"Dr. Dmitri V. Vassiliev, MD","4727 Friendship Avenue, Pittsburgh",,40.4632342,-79.94816809999999
butler st,Stone + Sparrow Studio,"100 43rd Street Suite 205, Pittsburgh",5.0,ChIJ7ygcK5ztNIgRa2fBDfPLrfc,40.4729243,-79.96394649999999,35th St,Stone + Sparrow Studio,"100 43rd Street Suite 205, Pittsburgh",5.0,40.4729243,-79.96394649999999
liberty ave,Friendship Ave + Ella St,United States,,ChIJ8-LSZEbyNIgRI-FJIWMqHdI,40.46461499999999,-79.950508,,,,,,
penn ave,Kickback Pinball Cafe,"basement, 4112 Butler Street, Pittsburgh",,ChIJ81YsC1LyNIgRRnRiwcOybnk,40.4698275,-79.9606481,Penn Ave,Kickback Pinball Cafe,"basement, 4112 Butler Street, Pittsburgh",4.6,40.4698275,-79.9606481
liberty ave,Bloomfield Automotive & Auto Sales Inc.,"3959 Neville Street, Pittsburgh",,ChIJ83_N6UnyNIgRo-Mu1uGrpQk,40.461537,-79.957078,,,,,,
mccandless ave,McGrath Medical,"141 Howard Street, Pittsburgh",,ChIJ84JIssXzNIgRr5drUFb-zMI,40.4809356,-79.975306,Stanton Ave,McGrath Medical,"141 Howard Street, Pittsburgh",,40.4809356,-79.975306
,,,,ChIJ868r4avzNIgRZmaD19OrfxQ,,,43rd St,East Ohio St at Grant Ave,United States,,40.47802599999999,-79.9692915
,,,,ChIJ87dkzcTzNIgRQ_0EH32O5gc,,,Plummer St,Fox's Pizza Den,"401 Grant Avenue, Pittsburgh",4.2,40.4797981,-79.9732545
penn ave,Rite Aid,"3939 Butler Street, Pittsburgh",3.1,ChIJ88KVJ7HzNIgRoogo6Ut5SIM,40.46900900000001,-79.96321999999999,34th St,Rite Aid,"3939 Butler Street, Pittsburgh",3.1,40.46900900000001,-79.96321999999999
52nd st,"Dr. George R. Sitterle, DDS","820 Stanton Avenue, Pittsburgh",2.2,ChIJ88Tjp53zNIgRKm3jvdErm34,40.4805543,-79.9793942,52nd St,"Dr. George R. Sitterle, DDS","820 Stanton Avenue, Pittsburgh",2.2,40.4805543,-79.9793942
liberty ave,Clothes Minded,"4740 Liberty Avenue, Pittsburgh",4.3,ChIJ8TC8akfyNIgRPWW81WSS_ak,40.4612565,-79.9486541,Liberty Ave,Clothes Minded,"4740 Liberty Avenue, Pittsburgh",4.3,40.4612565,-79.9486541
penn ave,New Bethel Baptist Church,"221 43rd Street, Pittsburgh",4.6,ChIJ8Txz7U3yNIgR-pdl4uUpMa0,40.47046030000001,-79.9596712,Penn Ave,New Bethel Baptist Church,"221 43rd Street, Pittsburgh",4.6,40.47046030000001,-79.9596712
liberty ave,It's Kleen Time Car Wash,"4060 Woolslayer Way, Pittsburgh",4.5,ChIJ8VwofHDzNIgRcHWO53dg6Qw,40.4650492,-79.9554612,,,,,,
,,,,ChIJ8X6w1LzzNIgRRRxwIkEDo6M,,,51st St,MT Troy Rd + Alfred,United States,,40.473098,-79.983389
penn ave,Bill Ballon Automotive Independent BMW Automobile Specialists,"164 39th Street, Pittsburgh",4.1,ChIJ8XWOJLPzNIgRUNvRF44Bk6c,40.4684204,-79.96502129999999,34th St,Bill Ballon Automotive Independent BMW Automobile Specialists,"164 39th Street, Pittsburgh",4.1,40.4684204,-79.96502129999999
penn ave,T's Upholstery Studio,"3611 Butler Street, Pittsburgh",4.2,ChIJ8_Q_vbTzNIgRr9aQH9cEWzk,40.46576789999999,-79.9652691,Butler St,T's Upholstery Studio,"3611 Butler Street, Pittsburgh",4.2,40.46576789999999,-79.9652691
penn ave,CLP Lawrenceville,"279 Fisk Street, Pittsburgh",,ChIJ8_dLNJnzNIgRrT09SSVh0_4,40.4675773,-79.9590953,Penn Ave,CLP Lawrenceville,"279 Fisk Street, Pittsburgh",,40.4675773,-79.9590953
penn ave,PrintWithMe Print Kiosk at Ineffable CaPhe,"3920 Penn Avenue, Pittsburgh",,ChIJ8dlF5W3zNIgR04T3ZkuSXNg,40.4646759,-79.9593124,,,,,,
liberty ave,White Whale Bookstore,"4754 Liberty Avenue, Pittsburgh",4.8,ChIJ8z0fR0fyNIgRujuROd2LhKo,40.461023,-79.9482606,,,,,,
penn ave,Round Corner Cantina,"3720 Butler Street, Pittsburgh",4.3,ChIJ8zAcVLPzNIgRhsHbKaVgfnM,40.466703,-79.964259,Penn Ave,Round Corner Cantina,"3720 Butler Street, Pittsburgh",4.3,40.466703,-79.964259
,,,,ChIJ8zTv4LnzNIgR42Zewll5EWI,,,37th St,Attorney General Env Crimes,"400 Waterfront Drive, Pittsburgh",,40.4659736,-79.9756268
,,,,ChIJ8zTv4LnzNIgRnzu54KHqkKA,,,38th St,Pennsylvania Department of Environmental Protection - Southwest Regional Office,"400 Waterfront Drive, Pittsburgh",3.2,40.4661882,-79.9757107
,,,,ChIJ9-5o2bXzNIgRy3pEJuw9mFs,,,34th St,Strip Self Storage,"116 34th Street, Pittsburgh",4.3,40.4632423,-79.9694943
liberty ave,Salon DeMarzano,"4764 Liberty Avenue, Pittsburgh",4.5,ChIJ9-KJo0fyNIgRVS_VLbjdOaA,40.460884,-79.947964,,,,,,
liberty ave,Friendship Ave + Pearl St,United States,,ChIJ902R6UbyNIgR5a9cezpnNCs,40.46349,-79.94881199999999,,,,,,
liberty ave,APTEKA,"4606 Penn Avenue, Pittsburgh",4.7,ChIJ9Q1kJUTyNIgRuvW9f60WFmI,40.46575,-79.94929719999999,,,,,,
52nd st,Northern Area (Millvale) Boys & Girls Club of Western PA,"100 Howard Street, Millvale",5.0,ChIJ9QjhKKbzNIgRKt8aAG977OQ,40.48033039999999,-79.9764486,50th St,Northern Area (Millvale) Boys & Girls Club of Western PA,"100 Howard Street, Millvale",5.0,40.48033039999999,-79.9764486
