Address,Business Name,Street,Rating,Latitude,Longitude,Flag
134 1/2 44th st,134 1/2 44th St,"134 1/2 44th St, Pittsburgh, PA 15201, USA",,40.4727999,-79.9619328,broad_filled
134 41st st,134 41st St,"134 41st St, Pittsburgh, PA 15201, USA",,40.4709751,-79.9636075,broad_filled
134 42nd st,134 42nd St,"134 42nd St, Pittsburgh, PA 15201, USA",,40.471562,-79.9626632,broad_filled
134 43rd half st,,,,,,
134 43rd st,134 43rd St,"134 43rd St, Pittsburgh, PA 15201, USA",,40.4719167,-79.9624375,broad_filled
134 44th st,134 44th St,"134 44th St, Pittsburgh, PA 15201, USA",,40.472859,-79.961942,broad_filled
134 45th st,134 45th St,"134 45th St, Pittsburgh, PA 15201, USA",,40.4735519,-79.96150469999999,broad_filled
134 55th st,134 55th St,"134 55th St, Pittsburgh, PA 15201, USA",,40.483947,-79.95071399999999,broad_filled
134 56th st,134 56th St,"134 56th St, Pittsburgh, PA 15201, USA",,40.4848028,-79.9487504,broad_filled
134 banner way,134 Banner Way,"134 Banner Way, Pittsburgh, PA 15201, USA",,40.4712638,-79.962993,broad_filled
134 home st,134 Home St,"134 Home St, Pittsburgh, PA 15201, USA",,40.4748429,-79.9604696,broad_filled
134 locarna way,134 Locarna Way,"134 Locarna Way, Pittsburgh, PA 15201, USA",,40.47341309999999,-79.9616468,broad_filled
135 40th st,135 40th St,"135 40th St, Pittsburgh, PA 15201, USA",,40.4704232,-79.9639986,broad_filled
135 41st st,135 41st St,"135 41st St, Pittsburgh, PA 15201, USA",,40.4710859,-79.9633018,broad_filled
135 42nd st,135 42nd St,"135 42nd St, Pittsburgh, PA 15201, USA",,40.4716327,-79.9624685,broad_filled
135 43rd st,135 43rd St,"135 43rd St, Pittsburgh, PA 15201, USA",,40.4721078,-79.96208779999999,broad_filled
135 44th st,135 44th St,"135 44th St, Pittsburgh, PA 15201, USA",,40.4729982,-79.9616521,broad_filled
135 46th st,135 46th St,"135 46th St, Pittsburgh, PA 15201, USA",,40.4743732,-79.96073919999999,broad_filled
135 51st st,135 51st St,"135 51st St, Pittsburgh, PA 15201, USA",,40.480707,-79.956018,broad_filled
135 55th st,135 55th St,"135 55th St, Pittsburgh, PA 15201, USA",,40.4841,-79.95032479999999,broad_filled
135 almond way,Whitey's Mobile Wash,penn ave,4.8,40.4708755,-79.96409489999999,consolidated
135 banner way,135 Banner Way,"135 Banner Way, Pittsburgh, PA 15201, USA",,40.471345,-79.9628867,broad_filled
135 home st,135 Home St,"135 Home St, Pittsburgh, PA 15201, USA",,40.4749843,-79.9601736,broad_filled
135 honeycrisp ln,135 Honeycrisp Ln,"135 Honeycrisp Ln, Pittsburgh, PA 15201, USA",,40.4723492,-79.9558314,broad_filled
136 1/2 44th st,136 1/2 44th St,"136 1/2 44th St, Pittsburgh, PA 15201, USA",,40.472762,-79.96186999999999,broad_filled
136 41st st,136 41st St,"136 41st St, Pittsburgh, PA 15201, USA",,40.4709406,-79.96356449999999,broad_filled
136 42nd st,136 42nd St,"136 42nd St, Pittsburgh, PA 15201, USA",,40.4715268,-79.96261650000001,broad_filled
136 43rd half st,,,,,,
136 43rd st,136 43rd St,"136 43rd St, Pittsburgh, PA 15201, USA",,40.4718505,-79.9623622,broad_filled
136 44th st,136 44th St,"136 44th St, Pittsburgh, PA 15201, USA",,40.4727998,-79.96187019999999,broad_filled
136 55th st,136 55th St,"136 55th St, Pittsburgh, PA 15201, USA",,40.483898,-79.950659,broad_filled
137 1/2 46th st,137 1/2 46th St,"137 1/2 46th St, Pittsburgh, PA 15201, USA",,40.474346,-79.9606098,broad_filled
137 41st st,Iron City Rinzai Pittsburgh Zen Practice Group,butler st,,40.4710408,-79.96323629999999,consolidated
137 41st st,Stillpoint - Soto Zen,penn ave,4.0,40.47102719999999,-79.9632428,consolidated
137 42nd st,137 42nd St,"137 42nd St, Pittsburgh, PA 15201, USA",,40.471618,-79.9624059,broad_filled
137 43rd st,137 43rd St,"137 43rd St, Pittsburgh, PA 15201, USA",,40.4720669,-79.96203129999999,broad_filled
137 44th st,137 44th St,"137 44th St, Pittsburgh, PA 15201, USA",,40.4729479,-79.9616255,broad_filled
137 46th st,137 46th St,"137 46th St, Pittsburgh, PA 15201, USA",,40.4743134,-79.9606905,broad_filled
137 51st st,137 51st St,"137 51st St, Pittsburgh, PA 15201, USA",,40.4798986,-79.9569838,broad_filled
137 banner way,137 Banner Way,"137 Banner Way, Pittsburgh, PA 15201, USA",,40.471224,-79.9630153,broad_filled
137 home st,137 Home St,"137 Home St, Pittsburgh, PA 15201, USA",,40.4749613,-79.9601282,broad_filled
137 mccandless ave,137 McCandless Ave,"137 McCandless Ave, Pittsburgh, PA 15201, USA",,40.4804382,-79.9515885,broad_filled
138 1/2 41st st,138 1/2 41st St,"138 1/2 41st St, Pittsburgh, PA 15201, USA",,40.4708864,-79.9634985,broad_filled
138 1/4 41st st,138 1/4 41st St,"138 1/4 41st St, Pittsburgh, PA 15201, USA",,40.4708226,-79.96348130000001,broad_filled
138 41st st,138 41st St,"138 41st St, Pittsburgh, PA 15201, USA",,40.4708405,-79.9634351,broad_filled
138 42nd st,138 42nd St,"138 42nd St, Pittsburgh, PA 15201, USA",,40.4714275,-79.96259169999999,broad_filled
138 43rd st,138 43rd St,"138 43rd St, Pittsburgh, PA 15201, USA",,40.4718251,-79.9622966,broad_filled
138 44th st,138 44th St,"138 44th St, Pittsburgh, PA 15201, USA",,40.47273209999999,-79.9618596,broad_filled
138 45th st,138 45th St,"138 45th St, Pittsburgh, PA 15201, USA",,40.4734777,-79.9613789,broad_filled
138 46th st,138 46th St,"138 46th St, Pittsburgh, PA 15201, USA",,40.4741662,-79.9610314,broad_filled
138 47th st,138 47th St,"138 47th St, Pittsburgh, PA 15201, USA",,40.475205,-79.960055,broad_filled
138 56th st,138 56th St,"138 56th St, Pittsburgh, PA 15201, USA",,40.484764,-79.9486969,broad_filled
138 cotton way,138 Cotton Way,"138 Cotton Way, Pittsburgh, PA 15201, USA",,40.4739921,-79.9610167,broad_filled
138 home st,138 Home St,"138 Home St, Pittsburgh, PA 15201, USA",,40.474756,-79.96038,broad_filled
139 41st st,139 41st St,"139 41st St, Pittsburgh, PA 15201, USA",,40.4710085,-79.96320209999999,broad_filled
139 42nd st,139 42nd St,"139 42nd St, Pittsburgh, PA 15201, USA",,40.4715625,-79.9623716,broad_filled
139 44th st,139 44th St,"139 44th St, Pittsburgh, PA 15201, USA",,40.4729397,-79.9615318,broad_filled
139 45th st,139 45th St,"139 45th St, Pittsburgh, PA 15201, USA",,40.4736191,-79.9610956,broad_filled
139 46th st,139 46th St,"139 46th St, Pittsburgh, PA 15201, USA",,40.4742594,-79.9606359,broad_filled
139 55th st,139 55th St,"139 55th St, Pittsburgh, PA 15201, USA",,40.4840588,-79.9503029,broad_filled
139 cotton way,139 Cotton Way,"139 Cotton Way, Pittsburgh, PA 15201, USA",,40.4737357,-79.9609578,broad_filled
139 home st,139 Home St,"139 Home St, Pittsburgh, PA 15201, USA",,40.4749307,-79.96007879999999,broad_filled
139 honeycrisp ln,139 Honeycrisp Ln,"139 Honeycrisp Ln, Pittsburgh, PA 15201, USA",,40.4722952,-79.9557768,broad_filled
139 mccandless ave,139 McCandless Ave,"139 McCandless Ave, Pittsburgh, PA 15201, USA",,40.4804016,-79.9515656,broad_filled
140 41st st,140 41st St,"140 41st St, Pittsburgh, PA 15201, USA",,40.4708085,-79.9633477,broad_filled
140 42nd st,140 42nd St,"140 42nd St, Pittsburgh, PA 15201, USA",,40.4714961,-79.96270090000002,broad_filled
140 43rd st,140 43rd St,"140 43rd St, Pittsburgh, PA 15201, USA",,40.4717936,-79.962271,broad_filled
140 44th st,140 44th St,"140 44th St, Pittsburgh, PA 15201, USA",,40.4726798,-79.9618091,broad_filled
140 46th st,Precise Grinding,butler st,,40.47408610000001,-79.9609721,bounding_only
140 47th st,140 47th St,"140 47th St, Pittsburgh, PA 15201, USA",,40.47523109999999,-79.9599113,broad_filled
140 banner way,140 Banner Way,"140 Banner Way, Pittsburgh, PA 15201, USA",,40.4713208,-79.96287989999999,broad_filled
140 home st,140 Home St,"140 Home St, Pittsburgh, PA 15201, USA",,40.4747365,-79.96033760000002,broad_filled
141 41st st,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41st st unit 101,141 41st St Unit 101,"141 41st St Unit 101, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 102,141 41st St Unit 102,"141 41st St Unit 102, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 103,141 41st St Unit 103,"141 41st St Unit 103, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 104,141 41st St Unit 104,"141 41st St Unit 104, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 105,141 41st St Unit 105,"141 41st St Unit 105, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 106,141 41st St Unit 106,"141 41st St Unit 106, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 201,141 41st St Unit 201,"141 41st St Unit 201, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 202,141 41st St Unit 202,"141 41st St Unit 202, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 203,141 41st St Unit 203,"141 41st St Unit 203, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 204,141 41st St Unit 204,"141 41st St Unit 204, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 205,141 41st St Unit 205,"141 41st St Unit 205, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 206,141 41st St Unit 206,"141 41st St Unit 206, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 301,141 41st St Unit 301,"141 41st St Unit 301, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 302,141 41st St Unit 302,"141 41st St Unit 302, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 303,141 41st St Unit 303,"141 41st St Unit 303, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 304,141 41st St Unit 304,"141 41st St Unit 304, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 305,141 41st St Unit 305,"141 41st St Unit 305, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 306,141 41st St Unit 306,"141 41st St Unit 306, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 307,141 41st St Unit 307,"141 41st St Unit 307, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit 308,141 41st St Unit 308,"141 41st St Unit 308, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit c1,141 41st St Unit C1,"141 41st St Unit C1, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit c2,141 41st St Unit C2,"141 41st St Unit C2, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit c3,141 41st St Unit C3,"141 41st St Unit C3, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 41st st unit c4,141 41st St Unit C4,"141 41st St Unit C4, Pittsburgh, PA 15201, USA",,40.47083749999999,-79.9627274,broad_filled
141 42nd st,141 42nd St,"141 42nd St, Pittsburgh, PA 15201, USA",,40.4715672,-79.9622748,broad_filled
141 43rd st,141 43rd St,"141 43rd St, Pittsburgh, PA 15201, USA",,40.4720218,-79.9619455,broad_filled
141 45th st,141 45th St,"141 45th St, Pittsburgh, PA 15201, USA",,40.4735759,-79.9610519,broad_filled
141 cotton way,141 Cotton Way,"141 Cotton Way, Pittsburgh, PA 15201, USA",,40.4736909,-79.96088130000001,broad_filled
141 home st,141 Home St,"141 Home St, Pittsburgh, PA 15201, USA",,40.4748946,-79.9600407,broad_filled
141 mccandless ave,141 McCandless Ave,"141 McCandless Ave, Pittsburgh, PA 15201, USA",,40.48038,-79.9515618,broad_filled
142 42nd st,142 42nd St,"142 42nd St, Pittsburgh, PA 15201, USA",,40.4713716,-79.9625152,broad_filled
142 43rd st,142 43rd St,"142 43rd St, Pittsburgh, PA 15201, USA",,40.4717603,-79.9622311,broad_filled
142 44th st,142 44th St,"142 44th St, Pittsburgh, PA 15201, USA",,40.4726491,-79.96175579999999,broad_filled
142 45th st,142 45th St,"142 45th St, Pittsburgh, PA 15201, USA",,40.4733678,-79.9612477,broad_filled
142 46th st,142 46th St,"142 46th St, Pittsburgh, PA 15201, USA",,40.4741123,-79.96087229999999,broad_filled
142 47th st,142 47th St,"142 47th St, Pittsburgh, PA 15201, USA",,40.4751513,-79.9599211,broad_filled
142 55th st,142 55th St,"142 55th St, Pittsburgh, PA 15201, USA",,40.483852,-79.950597,broad_filled
142 56th st,142 56th St,"142 56th St, Pittsburgh, PA 15201, USA",,40.4847227,-79.948675,broad_filled
142 almond way,142 Almond Way,"142 Almond Way, Pittsburgh, PA 15201, USA",,40.470403,-79.9637283,broad_filled
142 banner way,142 Banner Way,"142 Banner Way, Pittsburgh, PA 15201, USA",,40.4712658,-79.9627757,broad_filled
142 home st,142 Home St,"142 Home St, Pittsburgh, PA 15201, USA",,40.4747874,-79.9603623,broad_filled
143 42nd st,143 42nd St,"143 42nd St, Pittsburgh, PA 15201, USA",,40.4714781,-79.9622481,broad_filled
143 43rd st,143 43rd St,"143 43rd St, Pittsburgh, PA 15201, USA",,40.4719814,-79.96189919999999,broad_filled
143 45th st,143 45th St,"143 45th St, Pittsburgh, PA 15201, USA",,40.4735533,-79.96100299999999,broad_filled
143 46th st,143 46th St,"143 46th St, Pittsburgh, PA 15201, USA",,40.4742103,-79.9605973,broad_filled
143 51st st,143 51st St,"143 51st St, Pittsburgh, PA 15201, USA",,40.4798836,-79.9569952,broad_filled
143 55th st,143 55th St,"143 55th St, Pittsburgh, PA 15201, USA",,40.4840053,-79.9502554,broad_filled
143 cotton way,143 Cotton Way,"143 Cotton Way, Pittsburgh, PA 15201, USA",,40.4736566,-79.9608336,broad_filled
143 home st,143 Home St,"143 Home St, Pittsburgh, PA 15201, USA",,40.4748711,-79.9599969,broad_filled
144 43rd half st,,,,,,
144 43rd st,144 43rd St,"144 43rd St, Pittsburgh, PA 15201, USA",,40.4717152,-79.9621655,broad_filled
144 44th st,144 44th St,"144 44th St, Pittsburgh, PA 15201, USA",,40.4726224,-79.9616947,broad_filled
144 45th st,144 45th St,"144 45th St, Pittsburgh, PA 15201, USA",,40.473303,-79.9611822,broad_filled
144 46th st,Jersey Chrome Plating Co,butler st,4.3,40.4739961,-79.9608299,bounding_only
144 47th st,144 47th St,"144 47th St, Pittsburgh, PA 15201, USA",,40.47511799999999,-79.95987099999999,broad_filled
144 55th st,144 55th St,"144 55th St, Pittsburgh, PA 15201, USA",,40.483809,-79.950544,broad_filled
144 almond way,144 Almond Way,"144 Almond Way, Pittsburgh, PA 15201, USA",,40.4704179,-79.9636589,broad_filled
144 cotton way,144 Cotton Way,"144 Cotton Way, Pittsburgh, PA 15201, USA",,40.4738389,-79.9607633,broad_filled
144 home st,144 Home St,"144 Home St, Pittsburgh, PA 15201, USA",,40.474753,-79.9603314,broad_filled
145 40th st,145 40th St,"145 40th St, Pittsburgh, PA 15201, USA",,40.4703065,-79.96384809999999,broad_filled
145 42nd st,145 42nd St,"145 42nd St, Pittsburgh, PA 15201, USA",,40.4714395,-79.9621655,broad_filled
145 43rd st,145 43rd St,"145 43rd St, Pittsburgh, PA 15201, USA",,40.4719126,-79.9618229,broad_filled
145 44th st,Mauney Doty L,butler st,3.7,40.47284570000001,-79.9612628,bounding_only
145 44th st,Cornell William F,butler st,5.0,40.47284570000001,-79.9612628,consolidated
145 44th st,O'Hara Terry,butler st,5.0,40.47284570000001,-79.9612628,consolidated
145 44th st,"Renee Jennings, MA, MSW, LCSW",butler st,5.0,40.4728078,-79.9613218,bounding_only
145 44th st,"Daniel Goldstein, LCSW",butler st,,40.47280420000001,-79.9613167,bounding_only
145 44th st,Renee Jennings,butler st,,40.47280420000001,-79.9613167,bounding_only
145 45th st,145 45th St,"145 45th St, Pittsburgh, PA 15201, USA",,40.4735111,-79.9609254,broad_filled
145 46th st,145 46th St,"145 46th St, Pittsburgh, PA 15201, USA",,40.4742217,-79.9605067,broad_filled
145 home st,145 Home St,"145 Home St, Pittsburgh, PA 15201, USA",,40.4748476,-79.9599533,broad_filled
146 43rd half st,146 43rd Half St,"146 43rd Half St, Pittsburgh, PA 15201, USA",,40.4720786,-79.9616205,broad_filled
146 44th st,Cattivo,butler st,4.5,40.4725388,-79.9616418,consolidated
146 44th st,ATM,butler st,,40.4725156,-79.9616872,consolidated
146 45th st,146 45th St,"146 45th St, Pittsburgh, PA 15201, USA",,40.4732598,-79.96113849999999,broad_filled
146 47th st,146 47th St,"146 47th St, Pittsburgh, PA 15201, USA",,40.4750748,-79.9598273,broad_filled
146 56th st,146 56th St,"146 56th St, Pittsburgh, PA 15201, USA",,40.4846684,-79.948639,broad_filled
146 almond way,146 Almond Way,"146 Almond Way, Pittsburgh, PA 15201, USA",,40.4703453,-79.9636712,broad_filled
146 cotton way,146 Cotton Way,"146 Cotton Way, Pittsburgh, PA 15201, USA",,40.4735954,-79.9607497,broad_filled
146 home st,146 Home St,"146 Home St, Pittsburgh, PA 15201, USA",,40.4747315,-79.96028489999999,broad_filled
146 locarna way,146 Locarna Way,"146 Locarna Way, Pittsburgh, PA 15201, USA",,40.4731438,-79.9613127,broad_filled
147 1/2 45th st,147 1/2 45th St,"147 1/2 45th St, Pittsburgh, PA 15201, USA",,40.4734568,-79.960837,broad_filled
147 39th st,Arsenal 201,penn ave,4.3,40.468942,-79.96468159999999,consolidated
147 40th st,147 40th St,"147 40th St, Pittsburgh, PA 15201, USA",,40.4702614,-79.9637826,broad_filled
147 43rd st,147 43rd St,"147 43rd St, Pittsburgh, PA 15201, USA",,40.4718769,-79.9617395,broad_filled
147 44th st,147 44th St,"147 44th St, Pittsburgh, PA 15201, USA",,40.4727499,-79.9612884,broad_filled
147 45th st,147 45th St,"147 45th St, Pittsburgh, PA 15201, USA",,40.473456,-79.96087279999999,broad_filled
147 46th st,147 46th St,"147 46th St, Pittsburgh, PA 15201, USA",,40.4740936,-79.96042829999999,broad_filled
147 home st,147 Home St,"147 Home St, Pittsburgh, PA 15201, USA",,40.474813,-79.95991649999999,broad_filled
147 locarna way,147 Locarna Way,"147 Locarna Way, Pittsburgh, PA 15201, USA",,40.4728349,-79.9611388,broad_filled
148 41st st,148 41st St,"148 41st St, Pittsburgh, PA 15201, USA",,40.4706003,-79.9631126,broad_filled
148 43rd half st,,,,,,
148 44th st,148 44th St,"148 44th St, Pittsburgh, PA 15201, USA",,40.4724952,-79.9614813,broad_filled
148 46th st,148 46th St,"148 46th St, Pittsburgh, PA 15201, USA",,40.473965,-79.96061279999999,broad_filled
148 47th st,148 47th St,"148 47th St, Pittsburgh, PA 15201, USA",,40.4750513,-79.9597836,broad_filled
148 almond way,148 Almond Way,"148 Almond Way, Pittsburgh, PA 15201, USA",,40.4703432,-79.9636257,broad_filled
148 holly way,148 Holly Way,"148 Holly Way, Pittsburgh, PA 15201, USA",,40.4741908,-79.9604963,broad_filled
148 home st,148 Home St,"148 Home St, Pittsburgh, PA 15201, USA",,40.47469299999999,-79.96023989999999,broad_filled
149 43rd half st,,,,,,
149 43rd st,149 43rd St,"149 43rd St, Pittsburgh, PA 15201, USA",,40.4718503,-79.9617377,broad_filled
149 44th st,149 44th St,"149 44th St, Pittsburgh, PA 15201, USA",,40.4727636,-79.96116839999999,broad_filled
149 45th st,149 45th St,"149 45th St, Pittsburgh, PA 15201, USA",,40.4734457,-79.96054050000001,broad_filled
149 51st st,149 51st St,"149 51st St, Pittsburgh, PA 15201, USA",,40.4785539,-79.956009,broad_filled
149 home st,149 Home St,"149 Home St, Pittsburgh, PA 15201, USA",,40.47478090000001,-79.9598659,broad_filled
150 43rd half st,,,,,,
150 43rd st,150 43rd St,"150 43rd St, Pittsburgh, PA 15201, USA",,40.47164859999999,-79.9619112,broad_filled
150 43rd st apt 1,150 43rd St Apartment 1,"150 43rd St Apartment 1, Pittsburgh, PA 15201, USA",,40.4716214,-79.9619266,broad_filled
150 43rd st apt 2,150 43rd St Apartment 2,"150 43rd St Apartment 2, Pittsburgh, PA 15201, USA",,40.4716214,-79.9619266,broad_filled
150 44th st,150 44th St,"150 44th St, Pittsburgh, PA 15201, USA",,40.4724595,-79.96144439999999,broad_filled
150 47th st,150 47th St,"150 47th St, Pittsburgh, PA 15201, USA",,40.4750178,-79.9597253,broad_filled
150 54th st,150 54th St,"150 54th St, Pittsburgh, PA 15201, USA",,40.4832131,-79.9523643,broad_filled
150 54th st,150 54th St,"150 54th St, Pittsburgh, PA 15201, USA",,40.4832131,-79.9523643,broad_filled
150 54th st,150 54th St,"150 54th St, Pittsburgh, PA 15201, USA",,40.4832131,-79.9523643,broad_filled
150 a 44th st,150a 44th St,"150a 44th St, Pittsburgh, PA 15201, USA",,40.4724955,-79.9615642,broad_filled
150 a 44th st apt 1,150 44th St Apartment 1,"150 44th St Apartment 1, Pittsburgh, PA 15201, USA",,40.4724891,-79.96156669999999,broad_filled
