Address,Business Name,Street,Rating,Latitude,Longitude,Flag
4633 CARLTON ST,,,,,,
162 42ND ST,,,,,,
251 SERVICE WAY,,,,,,
248 45TH ST,,,,,,
311 1/2 45TH ST,,,,,,
250 45TH ST,,,,,,
121 42ND ST,,,,,,
119 42ND ST,,,,,,
132 43RD ST,,,,,,
287 SERVICE WAY,,,,,,
123 1/2 42ND ST,,,,,,
128 1/2 43RD ST,,,,,,
185 ALMOND WAY,,,,,,
262 1/2 46TH ST,,,,,,
4030 BUTLER ST,,,,,,
4110 BUTLER ST,,,,,,
208 MAIN ST,Ron Donoughe,penn ave,5.0,40.4695931,-79.9607654,consolidated
4038 BUTLER ST,,,,,,
404 42ND ST,,,,,,
4012 SAINT JOHNS WAY,,,,,,
4014 SAINT JOHNS WAY,,,,,,
115 1/2 44TH ST,,,,,,
190 1/2 44TH ST,,,,,,
4417 SHERROD ST,,,,,,
4419 SHERROD ST,,,,,,
280 42ND ST,,,,,,
285 1/2 MAIN ST,,,,,,
247 1/2 42ND ST,,,,,,
4203 DUNKELD WAY,,,,,,
4100 DAVISON ST,Detailed auto creations,penn ave,4.8,40.4690402,-79.9589185,consolidated
4217 GARDEN WAY,,,,,,
456 42ND ST,,,,,,
260 45TH ST,,,,,,
301 1/2 MAIN ST,,,,,,
364 45TH ST,,,,,,
4106 SIEBERT ST,,,,,,
4107 PENN AVE,,,,,,
377 MAIN ST,,,,,,
311 FISK ST,,,,,,
307 FISK ST,,,,,,
3949 LIBERTY AVE,,,,,,
3948 HOWLEY ST,,,,,,
5638 HARRISON ST,,,,,,
5628 HARRISON ST,,,,,,
5437 DRESDEN WAY,,,,,,
5426 DRESDEN WAY,,,,,,
5440 DRESDEN WAY,,,,,,
5421 DRESDEN WAY,,,,,,
5339 DRESDEN WAY,,,,,,
5323 CARNEGIE ST,,,,,,
5334 DRESDEN WAY,,,,,,
5325 CARNEGIE ST,,,,,,
5327 CARNEGIE ST,,,,,,
5418 1/2 DRESDEN WAY,,,,,,
5244 HOLMES ST,,,,,,
5230 HOLMES ST,,,,,,
5232 HOLMES ST,,,,,,
5235 LOTUS WAY,,,,,,
5239 HOLMES ST,,,,,,
407 52ND ST,,,,,,
5306 NATRONA WAY,,,,,,
5173 DRESDEN WAY,,,,,,
318 52ND ST,,,,,,
5156 BUTLER ST,,,,,,
5171 DRESDEN WAY,,,,,,
5315 DUNCAN ST,,,,,,
5224 WICKLIFF ST,,,,,,
5333 CAMELIA ST,,,,,,
5247 STANTON AVE,,,,,,
5437 NATRONA WAY,,,,,,
5439 NATRONA WAY,,,,,,
4507 DAVISON ST,,,,,,
4320 WILLOW ST,,,,,,
165 46TH ST,,,,,,
4421 SHERROD ST,,,,,,
3509 SMALLMAN ST,Salonika Imports,34th St,4.8,40.4647526,-79.96782309999999,broad_filled
3407 MULBERRY WAY,,,,,,
3345 PENN AVE STE 101,,,,,,
3508 CHARLOTTE ST,,,,,,
3510 CHARLOTTE ST,,,,,,
3505 MULBERRY WAY,,,,,,
3507 MULBERRY WAY,,,,,,
188 1/2 39TH ST,,,,,,
156 38TH ST,,,,,,
3937 BUTLER ST,"Dr. Gregory N. Smith, MD",penn ave,,40.4689045,-79.9634657,consolidated
3620 SARDIS WAY,,,,,,
3468 1/2 LIGONIER ST,,,,,,
3471 LIGONIER ST,,,,,,
3445 SPRING WAY,,,,,,
3455 DENNY ST,,,,,,
3449 DENNY ST,,,,,,
3450 LIGONIER ST,,,,,,
3475 1/2 DENNY ST,,,,,,
3475 DENNY ST,,,,,,
3478 LIGONIER ST,,,,,,
3476 LIGONIER ST,,,,,,
3816 CLEMENT WAY,,,,,,
3911 LIBERTY AVE,,,,,,
237 37TH ST,Zion Evangelical Lutheran Church,penn ave,4.4,40.4653802,-79.9635703,consolidated
190 1/2 36TH ST,,,,,,
351 39TH ST,,,,,,
3909 LIBERTY AVE,,,,,,
3907 LIBERTY AVE,,,,,,
3905 LIBERTY AVE,,,,,,
3903 LIBERTY AVE,,,,,,
3955 LIBERTY AVE,,,,,,
4834 PLUM WAY,,,,,,
192 49TH ST,,,,,,
4912 BLACKBERRY WAY,,,,,,
4817 BLACKBERRY WAY,,,,,,
4819 BLACKBERRY WAY,,,,,,
4821 BLACKBERRY WAY,,,,,,
263 MAIN ST,,,,,,
370 42ND ST,,,,,,
402 42ND ST,,,,,,
4224 GENEVA ST,,,,,,
420 44TH ST,,,,,,
4225 GENEVA ST,,,,,,
378 MAIN ST APT 1,,,,,,
462 42ND ST,,,,,,
4115 SIEBERT ST,,,,,,
4109 SIEBERT ST,,,,,,
4111 SIEBERT ST,,,,,,
4212 GENEVA ST,,,,,,
4210 GENEVA ST,,,,,,
4216 GENEVA ST,,,,,,
4214 GENEVA ST,,,,,,
5212 BUTLER ST,,,,,,
715 LEYDON ST,,,,,,
5240 WICKLIFF ST,,,,,,
5201 1/2 DUNCAN ST,,,,,,
5223 DUNCAN ST,,,,,,
607 52ND ST,,,,,,
605 52ND ST,,,,,,
5113 1/2 HOLMES ST,,,,,,
5231 LOTUS WAY,,,,,,
5125 1/2 HOLMES ST,,,,,,
511 52ND ST,,,,,,
5124 NATRONA WAY,,,,,,
5112 NATRONA WAY,,,,,,
5109 KEYSTONE ST,,,,,,
5128 DRESDEN WAY,,,,,,
5127 CARNEGIE ST,,,,,,
5126 DRESDEN WAY,,,,,,
5129 1/2 CARNEGIE ST,,,,,,
5138 DRESDEN WAY,,,,,,
5103 BUTLER ST,,,,,,
5105 BERLIN WAY,,,,,,
519 1/2 53RD ST,,,,,,
3447 1/2 DENNY ST,,,,,,
3649 LIBERTY AVE,O'Hara Apartments LLC,Penn Ave,3.3,40.4621786,-79.9621229,broad_filled
3714 MINTWOOD ST,,,,,,
3718 MINTWOOD ST,,,,,,
5406 NATRONA WAY,,,,,,
5411 CARNEGIE ST,,,,,,
5416 BUTLER ST,,,,,,
5322 BUTLER ST,,,,,,
1 MCCANDLESS AVE,,,,,,
306 54TH ST,,,,,,
5431 CARNEGIE ST,,,,,,
5435 CARNEGIE ST,,,,,,
5302 BUTLER ST,,,,,,
5424 BUTLER ST,,,,,,
5413 KEYSTONE ST,,,,,,
5407 DRESDEN WAY,,,,,,
5423 CARNEGIE ST,,,,,,
5319 DRESDEN WAY,,,,,,
5407 CARNEGIE ST,,,,,,
5419 CARNEGIE ST,,,,,,
5413 BUTLER ST,,,,,,
28 MCCANDLESS AVE,,,,,,
5423 BUTLER ST,,,,,,
5410 BUTLER ST,,,,,,
5410 CARNEGIE ST,,,,,,
5430 BUTLER ST,,,,,,
5333 CARNEGIE ST,,,,,,
5339 CARNEGIE ST,,,,,,
5404 NATRONA WAY,,,,,,
5433 CARNEGIE ST,,,,,,
5337 CARNEGIE ST,,,,,,
5425 1/2 BUTLER ST,,,,,,
5341 CARNEGIE ST,,,,,,
5426 CARNEGIE ST,,,,,,
5417 NATRONA WAY,,,,,,
5402 CARNEGIE ST,,,,,,
5319 CARNEGIE ST,,,,,,
5414 NATRONA WAY,,,,,,
5336 BUTLER ST,,,,,,
5315 DRESDEN WAY,,,,,,
5436 BUTLER ST,,,,,,
5415 NATRONA WAY,,,,,,
5338 DRESDEN WAY,,,,,,
5400 BUTLER ST,,,,,,
5316 BUTLER ST,,,,,,
5405 DRESDEN WAY,,,,,,
5332 BUTLER ST,,,,,,
5335 CARNEGIE ST,,,,,,
5313 CARNEGIE ST,,,,,,
5412 CARNEGIE ST,,,,,,
5413 1/2 CARNEGIE ST,,,,,,
5403 NATRONA WAY,,,,,,
5412 DRESDEN WAY,,,,,,
5409 CARNEGIE ST,,,,,,
5421 CARNEGIE ST,,,,,,
5411 BUTLER ST,,,,,,
5418 DRESDEN WAY,,,,,,
50 55TH ST,,,,,,
6129 BUTLER ST,,,,,,
5424 HARRISON ST,,,,,,
5311 CARNEGIE ST,,,,,,
203 54TH ST,,,,,,
5417 BUTLER ST,,,,,,
5425 BUTLER ST,,,,,,
205 54TH ST,,,,,,
5417 1/2 CARNEGIE ST,,,,,,
5439 CARNEGIE ST,,,,,,
5400 NATRONA WAY,,,,,,
5331 CARNEGIE ST,,,,,,
5406 CARNEGIE ST,,,,,,
5411 KEYSTONE ST,,,,,,
5315 CARNEGIE ST,,,,,,
5405 CARNEGIE ST,,,,,,
5403 BERLIN WAY,,,,,,
5413 CARNEGIE ST,,,,,,
5421 BUTLER ST,,,,,,
5404 HARRISON ST,,,,,,
5634 DONSON WAY,,,,,,
5422 HARRISON ST,,,,,,
5401 BERLIN WAY,,,,,,
5621 BUTLER ST,,,,,,
5632 DONSON WAY,,,,,,
5626 HARRISON ST,,,,,,
5631 BUTLER ST,,,,,,
5623 DONSON WAY,,,,,,
5601 BUTLER ST,,,,,,
5427 CARNEGIE ST,,,,,,
5437 CARNEGIE ST,,,,,,
5324 CARNEGIE ST,,,,,,
5416 CARNEGIE ST,,,,,,
5404 BUTLER ST,,,,,,
5417 DRESDEN WAY,,,,,,
5328 BUTLER ST,,,,,,
5648 BUTLER ST,,,,,,
5317 CARNEGIE ST,,,,,,
5304 BUTLER ST,,,,,,
5432 BUTLER ST,,,,,,
5403 CARNEGIE ST,,,,,,
5401 BUTLER ST,,,,,,
5404 CARNEGIE ST,,,,,,
5422 CARNEGIE ST,,,,,,
5407 BUTLER ST,,,,,,
5416 1/2 DRESDEN WAY,,,,,,
5401 CARNEGIE ST,,,,,,
5418 HARRISON ST,,,,,,
5415 CARNEGIE ST,,,,,,
5410 HARRISON ST,,,,,,
5427 BUTLER ST,,,,,,
5626 DONSON WAY,,,,,,
5631 CARNEGIE ST,,,,,,
5645 BUTLER ST,,,,,,
5636 DONSON WAY,,,,,,
5415 BUTLER ST,,,,,,
5313 BUTLER ST,,,,,,
5416 HARRISON ST,,,,,,
5622 HARRISON ST,,,,,,
5618 HARRISON ST,,,,,,
5643 CARNEGIE ST,,,,,,
5603 WICKLIFF ST,,,,,,
311 54TH ST,,,,,,
5629 HARRISON ST,,,,,,
5627 CARNEGIE ST,,,,,,
112 57TH ST,FleetPride Service Center,34th St,4.7,40.4645868,-79.9685259,broad_filled
5645 CARNEGIE ST,,,,,,
5600 HARRISON ST,,,,,,
5629 CARNEGIE ST,,,,,,
110 57TH ST,,,,,,
5604 DONSON WAY,,,,,,
5418 KEYSTONE ST,,,,,,
5609 CARNEGIE ST,,,,,,
5424 DRESDEN WAY,,,,,,
5409 KEYSTONE ST,,,,,,
5317 DRESDEN WAY,,,,,,
5408 CARNEGIE ST,,,,,,
5401 NATRONA WAY,,,,,,
5312 BUTLER ST,,,,,,
5321 CARNEGIE ST,,,,,,
204 54TH ST,,,,,,
5614 DONSON WAY,,,,,,
202 57TH ST,,,,,,
5335 BUTLER ST,,,,,,
5412 HARRISON ST,,,,,,
5610 DONSON WAY,,,,,,
206 57TH ST,,,,,,
208 57TH ST,,,,,,
5641 CARNEGIE ST,,,,,,
5605 WICKLIFF ST,,,,,,
204 57TH ST,,,,,,
228 57TH ST,,,,,,
5612 DONSON WAY,,,,,,
218 57TH ST,,,,,,
5611 WICKLIFF ST,,,,,,
5614 DUNCAN ST,,,,,,
222 57TH ST,,,,,,
236 57TH ST,,,,,,
5604 DUNCAN ST,,,,,,
248 57TH ST,,,,,,
230 57TH ST,,,,,,
5430 KEYSTONE ST,,,,,,
216 57TH ST,,,,,,
5623 CARNEGIE ST,,,,,,
5608 DUNCAN ST,,,,,,
5616 DONSON WAY,,,,,,
5437 KEYSTONE ST,,,,,,
5436 CARNEGIE ST,,,,,,
5624 KEYSTONE ST,,,,,,
5602 DONSON WAY,,,,,,
5602 DUNCAN ST,,,,,,
5617 WICKLIFF ST,,,,,,
5607 WICKLIFF ST,,,,,,
5601 DUNCAN ST,,,,,,
5618 KEYSTONE ST,,,,,,
249 57TH ST,,,,,,
210 57TH ST,,,,,,
262 57TH ST,,,,,,
220 57TH ST,,,,,,
5434 CARNEGIE ST,,,,,,
5427 KEYSTONE ST,,,,,,
5434 NATRONA WAY,,,,,,
214 57TH ST,,,,,,
5431 KEYSTONE ST,,,,,,
309 56TH ST,,,,,,
200 57TH ST,,,,,,
238 57TH ST,,,,,,
7 55TH ST,,,,,,
5432 CARNEGIE ST,,,,,,
5428 NATRONA WAY,,,,,,
5436 NATRONA WAY,,,,,,
5438 CARNEGIE ST,,,,,,
5429 KEYSTONE ST,,,,,,
5417 KEYSTONE ST,,,,,,
5432 NATRONA WAY,,,,,,
5420 HARRISON ST,,,,,,
5319 BUTLER ST,,,,,,
5424 CARNEGIE ST,,,,,,
5417 CARNEGIE ST,,,,,,
5419 BUTLER ST,,,,,,
5428 BUTLER ST,,,,,,
5309 CARNEGIE ST,,,,,,
5420 DRESDEN WAY,,,,,,
5406 BUTLER ST,,,,,,
5314 BUTLER ST,,,,,,
5414 CARNEGIE ST,,,,,,
5400 CARNEGIE ST,,,,,,
5425 CARNEGIE ST,,,,,,
5300 BUTLER ST,,,,,,
5329 CARNEGIE ST,,,,,,
5336 DRESDEN WAY,,,,,,
5337 DRESDEN WAY,,,,,,
5624 HARRISON ST,,,,,,
5633 BUTLER ST,,,,,,
5430 CARNEGIE ST,,,,,,
5636 HARRISON ST,,,,,,
5612 DUNCAN ST,,,,,,
5609 WICKLIFF ST,,,,,,
224 57TH ST,,,,,,
5602 BUTLER ST,,,,,,
5618 DONSON WAY,,,,,,
226 57TH ST,,,,,,
232 57TH ST,,,,,,
5606 DUNCAN ST,,,,,,
5422 KEYSTONE ST,,,,,,
234 57TH ST,,,,,,
5613 WICKLIFF ST,,,,,,
5413 KENT ST,,,,,,
5606 DONSON WAY,,,,,,
5610 DUNCAN ST,,,,,,
5428 CARNEGIE ST,,,,,,
212 57TH ST,Attack Theatre,butler st,4.5,40.4718797,-79.9591766,consolidated
5421 KEYSTONE ST,,,,,,
3353 LIGONIER ST,,,,,,
3300 PENN AVE,,,,,,
3349 LIBERTY AVE,,,,,,
3315 LIBERTY AVE,,,,,,
3337 LIGONIER ST,,,,,,
3329 LIBERTY AVE,,,,,,
3354 PENN AVE,,,,,,
3337 PENN AVE,,,,,,
3333 LIGONIER ST,,,,,,
3349 LIGONIER ST,,,,,,
3351 LIGONIER ST,,,,,,
3341 LIGONIER ST,,,,,,
3335 LIGONIER ST,,,,,,
3343 LIGONIER ST,,,,,,
307 34TH ST,,,,,,
3352 SPRING WAY,,,,,,
3427 DENNY ST,,,,,,
3926 LIBERTY AVE,,,,,,
3904 LIBERTY AVE,,,,,,
3625 LIBERTY AVE,,,,,,
3600 LIBERTY AVE,Marbella Event Furniture and Decor Rental,Penn Ave,,40.4616342,-79.9637588,broad_filled
3412 LIGONIER ST,,,,,,
3917 N NEVILLE ST,,,,,,
3738 LIBERTY AVE,,,,,,
3828 LIBERTY AVE,,,,,,
3417 DENNY ST,,,,,,
3906 LIBERTY AVE,,,,,,
3425 DENNY ST,,,,,,
3409 DENNY ST,,,,,,
333 33RD ST,,,,,,
3718 LIBERTY AVE,,,,,,
3632 LIBERTY AVE,,,,,,
3830 LIBERTY AVE,,,,,,
3832 LIBERTY AVE,,,,,,
3914 LIBERTY AVE,,,,,,
3826 LIBERTY AVE,,,,,,
3628 LIBERTY AVE,,,,,,
3421 DENNY ST,,,,,,
3640 LIBERTY AVE,,,,,,
3416 LIGONIER ST,,,,,,
3525 LIBERTY AVE,The Church Brew Works,Penn Ave,4.3,40.46198609999999,-79.9640806,broad_filled
3623 LIBERTY AVE,,,,,,
3634 LIBERTY AVE,,,,,,
3726 LIBERTY AVE,,,,,,
3420 LIGONIER ST,,,,,,
3419 DENNY ST,,,,,,
3722 LIBERTY AVE,,,,,,
3638 LIBERTY AVE,,,,,,
3728 LIBERTY AVE,,,,,,
3924 LIBERTY AVE,,,,,,
4002 LORIGAN ST,M. O’Herron Company,liberty ave,3.7,40.46130650000001,-79.9561643,consolidated
3910 LIBERTY AVE,,,,,,
3918 LIBERTY AVE,,,,,,
3734 LIBERTY AVE,,,,,,
3700 LIBERTY AVE,Common Plea Catering,Penn Ave,4.3,40.4618872,-79.9617968,broad_filled
3626 LIBERTY AVE,,,,,,
3922 LIBERTY AVE,,,,,,
3616 LIBERTY AVE,,,,,,
3736 LIBERTY AVE,,,,,,
3716 LIBERTY AVE,,,,,,
3908 LIBERTY AVE,,,,,,
3831 N NEVILLE ST,,,,,,
3932 LIBERTY AVE,,,,,,
3902 LIBERTY AVE,,,,,,
4016 EWING ST,,,,,,
3720 LIBERTY AVE,,,,,,
3417 LIBERTY AVE,,,,,,
3822 LIBERTY AVE,,,,,,
3732 LIBERTY AVE,,,,,,
3834 LIBERTY AVE,,,,,,
4001 LORIGAN ST,Iron Eden Inc,liberty ave,4.6,40.4615455,-79.955625,consolidated
3334 SPRING WAY,,,,,,
3345 LIGONIER ST,,,,,,
3320 PENN AVE,,,,,,
3401 LIBERTY AVE,Palate Partners School of Wine & Spirits,Penn Ave,4.0,40.4619066,-79.9655698,broad_filled
3630 LIBERTY AVE,,,,,,
3413 DENNY ST,,,,,,
3424 LIBERTY AVE,,,,,,
3920 LIBERTY AVE,,,,,,
3636 LIBERTY AVE,,,,,,
3418 LIGONIER ST,,,,,,
3500 LIBERTY AVE,,,,,,
3501 LIBERTY AVE,Byham House,Penn Ave,5.0,40.4619632,-79.9646154,broad_filled
3624 LIBERTY AVE,,,,,,
3916 LIBERTY AVE,,,,,,
4101 LORIGAN ST,,,,,,
3900 LIBERTY AVE,,,,,,
3912 LIBERTY AVE,,,,,,
3423 DENNY ST,,,,,,
3928 LIBERTY AVE,,,,,,
3422 LIGONIER ST,,,,,,
3730 LIBERTY AVE,,,,,,
3724 LIBERTY AVE,,,,,,
3710 LIBERTY AVE,,,,,,
3608 BANDERA ST,,,,,,
3600 BANDERA ST,,,,,,
3604 BANDERA ST,,,,,,
3606 BANDERA ST,,,,,,
3602 BANDERA ST,,,,,,
3711 BANDERA ST,,,,,,
24 39TH ST,Scott Electric Lawrenceville,penn ave,4.3,40.4703046,-79.9670452,consolidated
26 39TH ST,Spectra Contract Flooring,penn ave,,40.47029,-79.96678899999999,consolidated
3519 BUTLER ST,Morcilla,penn ave,4.7,40.4645709,-79.9661648,consolidated
3713 BANDERA ST,,,,,,
22 39TH ST,,,,,,
136 43RD ST,,,,,,
5110 STANTON AVE,,,,,,
19 35TH ST,PeopleReady,34th St,3.1,40.4660929,-79.9705912,broad_filled
165 43RD ST,,,,,,
4201 FOSTER ST,,,,,,
4048 GENEVA ST,,,,,,
4109 GENEVA ST,,,,,,
5114 STANTON AVE,,,,,,
4601 BUTLER ST,No. 14,butler st,4.1,40.47295190000001,-79.95884269999999,consolidated
221 36TH ST,St Augustine Friary,penn ave,5.0,40.46538679999999,-79.9648062,bounding_only
211 44TH ST,,,,,,
156 HOME ST,,,,,,
3948 WOOLSLAYER WAY,,,,,,
5120 STANTON AVE,,,,,,
3415 DENNY ST,,,,,,
5665 BUTLER ST,,,,,,
163 43RD ST,,,,,,
3945 N NEVILLE ST,,,,,,
240 1/2 46TH ST,,,,,,
5112 STANTON AVE,,,,,,
3817 BUTLER ST,COLOMBINO Coffee/Food Truck,penn ave,4.6,40.4675693,-79.9642338,consolidated
3830 PENN AVE,,,,,,
3356 SPRING WAY,,,,,,
5100 CARNEGIE ST,,,,,,
5232 NATRONA WAY,,,,,,
5263 DRESDEN WAY,,,,,,
520 MCCANDLESS AVE,,,,,,
5224 HOLMES ST,,,,,,
5302 KEYSTONE ST,,,,,,
5415 BERLIN WAY,,,,,,
3358 SPRING WAY,,,,,,
5439 BUTLER ST,,,,,,
514 MCCANDLESS AVE,,,,,,
5414 BERLIN WAY,,,,,,
261 ATER WAY,,,,,,
4823 BLACKBERRY WAY,,,,,,
163 COTTON WAY,,,,,,
172 COTTON WAY,,,,,,
5638 DONSON WAY,,,,,,
239 URBANA WAY,,,,,,
309 MAIN ST,,,,,,
85 36TH ST,,,,,,
165 COTTON WAY,,,,,,
86 35TH ST,LibertyX Bitcoin ATM,34th St,,40.46428969999999,-79.9704762,broad_filled
512 37TH ST,,,,,,
5233 1/2 KEYSTONE ST,,,,,,
518 MCCANDLESS AVE,,,,,,
3514 BUTLER ST,,,,,,
4207 BUTLER ST,,,,,,
5233 KENT WAY FL 2,,,,,,
5119 BERLIN WAY,,,,,,
5412 BERLIN WAY,,,,,,
4411 BUTLER ST,,,,,,
234 37TH ST,,,,,,
3454 LIGONIER ST,,,,,,
5118 DRESDEN WAY,,,,,,
5231 KEYSTONE ST,,,,,,
5122 STANTON AVE,,,,,,
5126 STANTON AVE,,,,,,
5260 POE WAY,,,,,,
3915 CLEMENT WAY,,,,,,
211 56TH ST,,,,,,
5412 KENT ST,,,,,,
4734 BUTLER ST,Allegheny Cemetery,Butler St,4.8,40.47497200000001,-79.957413,broad_filled
505 53RD ST,,,,,,
123 42ND ST,,,,,,
5130 STANTON AVE,,,,,,
387 BOWERY WAY,,,,,,
516 MCCANDLESS AVE,,,,,,
144 43RD HALF ST,,,,,,
3400 SMALLMAN ST,Mark's Truck & Auto Care,34th St,5.0,40.46320029999999,-79.9682034,broad_filled
3644 PENN AVE,,,,,,
906 53RD ST,,,,,,
40 51ST ST,,,,,,
5601 WICKLIFF ST,,,,,,
3411 BUTLER ST,,,,,,
4 SAINT JOHN PL,,,,,,
4003 PENN AVE,York Commons,penn ave,3.5,40.46574820000001,-79.9575601,consolidated
131 HOLLY WAY,,,,,,
288 39TH ST,,,,,,
4528 HATFIELD ST,,,,,,
347 PAXTON PL,,,,,,
5300 CARNEGIE ST,,,,,,
3430 SMALLMAN ST,,,,,,
3824 PENN AVE,The Laundry Club,penn ave,4.5,40.4646096,-79.9605157,consolidated
113 43RD HALF ST,,,,,,
4532 HATFIELD ST,,,,,,
4540 HATFIELD ST,,,,,,
4602 HATFIELD ST,,,,,,
4606 HATFIELD ST,,,,,,
4614 HATFIELD ST,,,,,,
4618 HATFIELD ST,,,,,,
138 HOME ST,,,,,,
130 HOME ST,,,,,,
3717 MINTWOOD ST,,,,,,
3721 MINTWOOD ST,,,,,,
3723 MINTWOOD ST,,,,,,
5323 DRESDEN WAY,,,,,,
5326 BUTLER ST,,,,,,
181 42ND ST,Headstorm,butler st,5.0,40.47066969999999,-79.9611625,bounding_only
3730 WOOLSLAYER WAY,,,,,,
3732 WOOLSLAYER WAY,,,,,,
4832 PLUM WAY,,,,,,
3661 PENN AVE,,,,,,
3657 PENN AVE,,,,,,
3647 PENN AVE,,,,,,
150 54TH ST,,,,,,
3463 SPRING WAY,,,,,,
296 MAIN ST,,,,,,
157 38TH ST,,,,,,
343 33RD ST,,,,,,
55 38TH ST,Mattress Firm Warehouse,34th st,4.1,40.46852370000001,-79.96824289999999,consolidated
5111 DRESDEN WAY,,,,,,
5133 NATRONA WAY,,,,,,
5161 NATRONA WAY,,,,,,
5206 NATRONA WAY,,,,,,
5215 KEYSTONE ST,,,,,,
5212 NATRONA WAY,,,,,,
5236 NATRONA WAY,,,,,,
5205 KEYSTONE ST,,,,,,
5201 KEYSTONE ST,,,,,,
5206 DRESDEN WAY,,,,,,
5209 DRESDEN WAY,,,,,,
5261 NATRONA WAY,,,,,,
5218 DRESDEN WAY,,,,,,
5216 DRESDEN WAY,,,,,,
5271 DRESDEN WAY,,,,,,
5232 BUTLER ST,,,,,,
3435 LIGONIER ST,,,,,,
3950 CLEMENT WAY,,,,,,
335 PAXTON PL,,,,,,
337 PAXTON PL,,,,,,
341 PAXTON PL,,,,,,
343 PAXTON PL,,,,,,
333 45TH ST,Our Lady of the Angels Parish,penn ave,4.4,40.4699635,-79.9558283,consolidated
4844 PLUM WAY,,,,,,
4850 PLUM WAY,,,,,,
4852 PLUM WAY,,,,,,
4854 PLUM WAY,,,,,,
4856 PLUM WAY,,,,,,
118 52ND ST,,,,,,
130 46TH ST,,,,,,
132 46TH ST,,,,,,
138 46TH ST,,,,,,
4616 CARLTON ST,,,,,,
4618 CARLTON ST,,,,,,
134 HOME ST,,,,,,
4709 HATFIELD ST,,,,,,
3510 SMALLMAN ST,,,,,,
124 46TH ST,,,,,,
31 35TH ST,,,,,,
190 40TH ST,,,,,,
100 40TH ST,Steel City Speed & Custom,penn ave,4.6,40.4708268,-79.9647737,consolidated
242 51ST ST,,,,,,
109 48TH ST,,,,,,
100 50TH ST,,,,,,
131 42ND ST,,,,,,
226 1/2 42ND ST,,,,,,
232 URBANA WAY,,,,,,
202 38TH ST,Umami,penn ave,4.6,40.4666498,-79.9642252,bounding_only
4065 SAINT JOHNS WAY,,,,,,
4063 SAINT JOHNS WAY,,,,,,
4059 SAINT JOHNS WAY,,,,,,
4057 SAINT JOHNS WAY,,,,,,
3328 PENN AVE,,,,,,
167 ALMOND WAY,,,,,,
4021 EDEN WAY,,,,,,
4023 1/2 EDEN WAY,,,,,,
112 35TH ST,FleetPride Service Center,34th St,4.7,40.4645868,-79.9685259,broad_filled
165 38TH ST,,,,,,
160 1/2 38TH ST,,,,,,
162 38TH ST,,,,,,
164 1/2 38TH ST,,,,,,
166 1/2 38TH ST,,,,,,
168 38TH ST,,,,,,
310 1/2 42ND ST,,,,,,
4034 BUTLER ST,Mi Empanada,penn ave,4.5,40.4693291,-79.9612259,consolidated
3807 N NEVILLE ST,,,,,,
141 41ST ST UNIT C1,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT C2,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT C3,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT C4,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 101,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 102,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 103,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 104,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 105,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 106,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 201,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 202,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 203,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 204,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 205,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 206,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 301,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 302,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 303,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 304,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 305,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 306,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 307,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
141 41ST ST UNIT 308,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
103 49TH ST,,,,,,
3603 BUTLER ST,Removery Tattoo Removal & Fading,penn ave,5.0,40.4655902,-79.9653227,consolidated
