Street_bounding,Name_bounding,Address_bounding,Rating_bounding,Place ID,Latitude_bounding,Longitude_bounding,Street_broad,Name_broad,Address_broad,Rating_broad,Latitude_broad,Longitude_broad
penn ave,Carnegie Library of Pittsburgh - Lawrenceville,"279 Fisk Street, Pittsburgh",4.7,ChIJHwO5JEzyNIgRxnBpcMUX120,40.4676128,-79.9590515,Penn Ave,Carnegie Library of Pittsburgh - Lawrenceville,"279 Fisk Street, Pittsburgh",4.7,40.4676128,-79.9590515
penn ave,CLP Lawrenceville,"279 Fisk Street, Pittsburgh",,ChIJ8_dLNJnzNIgRrT09SSVh0_4,40.4675773,-79.9590953,Penn Ave,CLP Lawrenceville,"279 Fisk Street, Pittsburgh",,40.4675773,-79.9590953
penn ave,CYA-Stephen Foster Community Center,"286 Main Street, Pittsburgh",4.2,ChIJH6L_JkzyNIgRkrFlE_EAj9o,40.46766799999999,-79.958663,Penn Ave,CYA-Stephen Foster Community Center,"286 Main Street, Pittsburgh",4.2,40.46766799999999,-79.958663
penn ave,Tugboat Printshop,"298 Bowery Way, Pittsburgh",5.0,ChIJ0XBFmU7yNIgRZyWnnuwbQaI,40.467453,-79.9579653,Penn Ave,Tugboat Printshop,"298 Bowery Way, Pittsburgh",5.0,40.467453,-79.9579653
penn ave,Zabelsky Dennis DDS,"3712 Main Street, Pittsburgh",,ChIJL4dBm07yNIgRfiqruycv1FM,40.46762500000001,-79.958107,Penn Ave,Zabelsky Dennis DDS,"3712 Main Street, Pittsburgh",,40.46762500000001,-79.958107
penn ave,"BCD Pink, Inc. Drop and Fluff!","Main Street, Pittsburgh",,ChIJWQe2tP_zNIgRSiMBmZgh5z4,40.46689879999999,-79.95673699999999,Penn Ave,"BCD Pink, Inc. Drop and Fluff!","Main Street, Pittsburgh",,40.46689879999999,-79.95673699999999
penn ave,Carlton Club,"361 42nd Street, Pittsburgh",5.0,ChIJ_wCE9E7yNIgR17xRL-lJSC4,40.4679896,-79.95691959999999,Penn Ave,Carlton Club,"361 42nd Street, Pittsburgh",5.0,40.4679896,-79.95691959999999
penn ave,UPMC St. Margaret Lawrenceville Family Health Center,"3937 Butler Street, Pittsburgh",3.4,ChIJ-cG-xEzyNIgRzy312BgaCN0,40.4688796,-79.9634715,Butler St,UPMC St. Margaret Lawrenceville Family Health Center,"3937 Butler Street, Pittsburgh",3.4,40.4688796,-79.9634715
penn ave,Arsenal 201,"147 39th Street, Pittsburgh",4.3,ChIJvfXkI7PzNIgRM3oWhuiiVYU,40.468942,-79.96468159999999,Butler St,Arsenal 201,"147 39th Street, Pittsburgh",4.3,40.468942,-79.96468159999999
penn ave,Lawrenceville Family Health Ct: Yuan David T MD,"3937 Butler Street, Pittsburgh",,ChIJ-cG-xEzyNIgRryE9fwcDv7g,40.4689006,-79.9634566,Butler St,Lawrenceville Family Health Ct: Yuan David T MD,"3937 Butler Street, Pittsburgh",,40.4689006,-79.9634566
penn ave,Merenstein Joel H MD,"3937 Butler Street, Pittsburgh",,ChIJYzG6xUzyNIgRlA-HqW3hTJ0,40.4689006,-79.9634566,Butler St,Merenstein Joel H MD,"3937 Butler Street, Pittsburgh",,40.4689006,-79.9634566
penn ave,"Karen M. Moyer, MD","3937 Butler Street, Pittsburgh",5.0,ChIJYzG6xUzyNIgR33B-WNhMfQo,40.4689006,-79.9634566,Butler St,"Karen M. Moyer, MD","3937 Butler Street, Pittsburgh",5.0,40.4689006,-79.9634566
penn ave,Joule Design,"32 39th Street, Pittsburgh",,ChIJMQyfbU3yNIgR-yzKRi5DD-k,40.4689371,-79.9656795,Butler St,Joule Design,"32 39th Street, Pittsburgh",,40.4689371,-79.9656795
penn ave,Western Union,"3939 Butler Street, Pittsburgh",3.7,ChIJa1RMJk3yNIgRpRPg6fQGf1o,40.4690835,-79.96323900000002,Butler St,Western Union,"3939 Butler Street, Pittsburgh",3.7,40.4690835,-79.96323900000002
penn ave,Bill Ballon Automotive Independent BMW Automobile Specialists,"164 39th Street, Pittsburgh",4.1,ChIJ8XWOJLPzNIgRUNvRF44Bk6c,40.4684204,-79.96502129999999,34th St,Bill Ballon Automotive Independent BMW Automobile Specialists,"164 39th Street, Pittsburgh",4.1,40.4684204,-79.96502129999999
penn ave,COLOMBINO Coffee,"3817 Butler Street, Pittsburgh",4.8,ChIJ_bL2sYzzNIgREeO7YMNRbsw,40.46756699999999,-79.9642672,34th St,COLOMBINO Coffee,"3817 Butler Street, Pittsburgh",4.8,40.46756699999999,-79.9642672
penn ave,El Rincon Oaxaqueño,"3817 Butler Street, Pittsburgh",4.6,ChIJZ5ZEkM7zNIgRbD1UL6cJ2m0,40.46756699999999,-79.9642672,34th St,El Rincon Oaxaqueño,"3817 Butler Street, Pittsburgh",4.6,40.46756699999999,-79.9642672
penn ave,COLOMBINO Coffee/Food Truck,"3817 Butler Street, Pittsburgh",4.6,ChIJJdPcGIrzNIgR4he_3_nQQxM,40.4675693,-79.9642338,Butler St,COLOMBINO Coffee/Food Truck,"3817 Butler Street, Pittsburgh",4.6,40.4675693,-79.9642338
penn ave,St Fidelis Development,"220 37th Street, Pittsburgh",,ChIJWzZ0IbPzNIgRj5XXQMIeoG0,40.4687649,-79.96522019999999,34th St,St Fidelis Development,"220 37th Street, Pittsburgh",,40.4687649,-79.96522019999999
penn ave,STRIDE Fitness Lawrenceville,"3901 Butler Street, Pittsburgh",5.0,ChIJR6fs-T7zNIgRdNKAQLeNIgQ,40.4677344,-79.963743,Butler St,STRIDE Fitness Lawrenceville,"3901 Butler Street, Pittsburgh",5.0,40.4677344,-79.963743
penn ave,Millie's Homemade Truck - Tiny Fleet,"3803 Butler Street, Pittsburgh",5.0,ChIJPeolNfjzNIgRHWwtAqrrYnA,40.467112,-79.96436159999999,Butler St,Millie's Homemade Truck - Tiny Fleet,"3803 Butler Street, Pittsburgh",5.0,40.467112,-79.96436159999999
penn ave,Grapperia,"3801 Butler Street, Pittsburgh",4.7,ChIJgQf9UbPzNIgRcuZi-LCagAA,40.4670557,-79.96442449999999,Butler St,Grapperia,"3801 Butler Street, Pittsburgh",4.7,40.4670557,-79.96442449999999
penn ave,Provisions at Arsenal 201,"3915 Butler Street, Pittsburgh",,ChIJgYW4opbzNIgRh1Bxb0fGcjQ,40.467886,-79.96362959999999,Butler St,Provisions at Arsenal 201,"3915 Butler Street, Pittsburgh",,40.467886,-79.96362959999999
penn ave,Brooklyn Bagel at Arsenal,"3915 Butler Street, Pittsburgh",4.4,ChIJP9e7G-jzNIgRkZGSNYvfzGU,40.467886,-79.96362959999999,Butler St,Brooklyn Bagel at Arsenal,"3915 Butler Street, Pittsburgh",4.4,40.467886,-79.96362959999999
penn ave,Millie's Homemade Ice Cream,"3803 Butler Street, Pittsburgh",4.8,ChIJ-y1mRQ_zNIgR0jQVTxnHryg,40.4670682,-79.96431439999999,Butler St,Millie's Homemade Ice Cream,"3803 Butler Street, Pittsburgh",4.8,40.4670682,-79.96431439999999
penn ave,Diesel Barbershop Lawrenceville,"3929 1/2 Butler Street, Pittsburgh",4.6,ChIJpx1-y87zNIgRgz3cgwyszVw,40.4681519,-79.9632584,Butler St,Diesel Barbershop Lawrenceville,"3929 1/2 Butler Street, Pittsburgh",4.6,40.4681519,-79.9632584
penn ave,Starbucks,"3931 Butler Street, Pittsburgh",4.0,ChIJL3UOHgDzNIgRhdeesD5X4rE,40.4683131,-79.9631632,Butler St,Starbucks,"3931 Butler Street, Pittsburgh",4.0,40.4683131,-79.9631632
penn ave,"Marybrooke Umhau Burval, MD","3937 Butler Street, Pittsburgh",,ChIJO_73OBbzNIgRZ3OnhjFHx3Y,40.4689045,-79.9634657,Butler St,"Marybrooke Umhau Burval, MD","3937 Butler Street, Pittsburgh",,40.4689045,-79.9634657
penn ave,"Laila Maher Younes, MD","3937 Butler Street, Pittsburgh",,ChIJNen9py3zNIgRuikS8oRmS4A,40.4689045,-79.9634657,Butler St,"Laila Maher Younes, MD","3937 Butler Street, Pittsburgh",,40.4689045,-79.9634657
penn ave,Connor Mckittrick,"3937 Butler Street, Pittsburgh",,ChIJVVUlKE3yNIgRz8JGTSUgU7A,40.4689045,-79.9634657,Butler St,Connor Mckittrick,"3937 Butler Street, Pittsburgh",,40.4689045,-79.9634657
penn ave,Lisa Schlar,"3937 Butler Street, Pittsburgh",,ChIJVVUlKE3yNIgRKzbWFRIBb7U,40.4689045,-79.9634657,Butler St,Lisa Schlar,"3937 Butler Street, Pittsburgh",,40.4689045,-79.9634657
penn ave,Andrew Leuenberger,"3937 Butler Street, Pittsburgh",,ChIJVVUlKE3yNIgRObKea-Citi4,40.4689045,-79.9634657,34th St,Andrew Leuenberger,"3937 Butler Street, Pittsburgh",,40.4689045,-79.9634657
penn ave,Belvedere’s Ultra-Dive,"4016 Butler Street, Pittsburgh",3.8,ChIJTS0VAU3yNIgRA8pOtAG_B6g,40.4689441,-79.9615335,Penn Ave,Belvedere’s Ultra-Dive,"4016 Butler Street, Pittsburgh",3.8,40.4689441,-79.9615335
penn ave,GetGo Café + Market,"4000 Butler Street, Pittsburgh",2.6,ChIJf3Fp4UzyNIgRMEQKGVByf2c,40.4685788,-79.9618857,Penn Ave,GetGo Café + Market,"4000 Butler Street, Pittsburgh",2.6,40.4685788,-79.9618857
penn ave,Wendy's,"4001 Butler Street, Pittsburgh",3.0,ChIJoacKHk3yNIgRuTyIvX6tIHY,40.469128,-79.96232359999999,Butler St,Wendy's,"4001 Butler Street, Pittsburgh",3.0,40.469128,-79.96232359999999
penn ave,Butler St + 40th St NS,United States,,ChIJzcZs50zyNIgR0wpKdsWBq4k,40.468342,-79.962688,Butler St,Butler St + 40th St NS,United States,,40.468342,-79.962688
penn ave,Bitcoin Depot - BDCheckout,"3939 Butler Street, Pittsburgh",,ChIJpRNCrFrzNIgRiKXr9NaMfko,40.468642,-79.96266299999999,Butler St,Bitcoin Depot - BDCheckout,"3939 Butler Street, Pittsburgh",,40.468642,-79.96266299999999
penn ave,"Mary Pat S. Friedlander, MD","3937 Butler Street, Pittsburgh",,ChIJYzG6xUzyNIgRAi7cnm-Rtwk,40.4689006,-79.9634566,Butler St,"Mary Pat S. Friedlander, MD","3937 Butler Street, Pittsburgh",,40.4689006,-79.9634566
penn ave,Perkins Jonathan J MD,"3937 Butler Street, Pittsburgh",,ChIJYzG6xUzyNIgRxzK4G2DSfEc,40.4689006,-79.9634566,Butler St,Perkins Jonathan J MD,"3937 Butler Street, Pittsburgh",,40.4689006,-79.9634566
penn ave,Matthew Harbaugh,"3937 Butler Street, Pittsburgh",,ChIJVVUlKE3yNIgRiNbfHLKsHlY,40.4689045,-79.9634657,34th St,Matthew Harbaugh,"3937 Butler Street, Pittsburgh",,40.4689045,-79.9634657
penn ave,"Richard D. Bruehlman, MD","3937 Butler Street, Pittsburgh",,ChIJBV9jWw3zNIgRJ7Ae87YJu4k,40.4689045,-79.9634657,34th St,"Richard D. Bruehlman, MD","3937 Butler Street, Pittsburgh",,40.4689045,-79.9634657
penn ave,"Stella Leonora Winters, MD","3937 Butler Street, Pittsburgh",,ChIJVVUlKE3yNIgRnFWFGMdO5V8,40.4689045,-79.9634657,34th St,"Stella Leonora Winters, MD","3937 Butler Street, Pittsburgh",,40.4689045,-79.9634657
penn ave,Dr. Elizabeth Wettick,"3937 Butler Street, Pittsburgh",,ChIJVVUlKE3yNIgRdS1HwZtWuno,40.4689045,-79.9634657,34th St,Dr. Elizabeth Wettick,"3937 Butler Street, Pittsburgh",,40.4689045,-79.9634657
penn ave,Patricia Mcguire,"3937 Butler Street, Pittsburgh",,ChIJVVUlKE3yNIgRooccTJxFkxg,40.4689045,-79.9634657,34th St,Patricia Mcguire,"3937 Butler Street, Pittsburgh",,40.4689045,-79.9634657
penn ave,"Donald B. Middleton, MD","3937 Butler Street, Pittsburgh",,ChIJVVUlKE3yNIgRMJsqmIcw-FI,40.4689045,-79.9634657,34th St,"Donald B. Middleton, MD","3937 Butler Street, Pittsburgh",,40.4689045,-79.9634657
penn ave,Keiichiro Narumoto,"3937 Butler Street, Pittsburgh",,ChIJVVUlKE3yNIgRE6imzMOYdSs,40.4689045,-79.9634657,34th St,Keiichiro Narumoto,"3937 Butler Street, Pittsburgh",,40.4689045,-79.9634657
penn ave,Thunderbird Café & Music Hall,"4053 Butler Street, Pittsburgh",4.7,ChIJjfRLD03yNIgRLdf1DsJeq9U,40.46939909999999,-79.9616095,Penn Ave,Thunderbird Café & Music Hall,"4053 Butler Street, Pittsburgh",4.7,40.46939909999999,-79.9616095
penn ave,Fine Wine & Good Spirits,"4065 Butler Street, Pittsburgh",4.5,ChIJfc_cpk3yNIgRYXB_NI3e_M8,40.4695123,-79.9614182,Penn Ave,Fine Wine & Good Spirits,"4065 Butler Street, Pittsburgh",4.5,40.4695123,-79.9614182
penn ave,Polish Eagles Society,"208 Fisk Street, Pittsburgh",4.9,ChIJ-725AE3yNIgRaKfBaozVOKc,40.4689862,-79.9613179,Penn Ave,Polish Eagles Society,"208 Fisk Street, Pittsburgh",4.9,40.4689862,-79.9613179
penn ave,Brian - Realtor,"4020 Butler Street, Pittsburgh",4.7,ChIJ9TaBEUpZNIgRYexuCz19uKY,40.4691015,-79.9614952,Penn Ave,Brian - Realtor,"4020 Butler Street, Pittsburgh",4.7,40.4691015,-79.9614952
penn ave,RE/MAX REAL ESTATE SOLUTIONS,"4020 Butler Street, Pittsburgh",5.0,ChIJG6HrBk3yNIgRmdsjZoSH3T8,40.4691,-79.96148730000002,Penn Ave,RE/MAX REAL ESTATE SOLUTIONS,"4020 Butler Street, Pittsburgh",5.0,40.4691,-79.96148730000002
penn ave,H&R Block,"4021 Butler Street, Pittsburgh",4.3,ChIJj8Lcu_GaqokRUwdvoWIE29g,40.469355,-79.96178669999999,Penn Ave,H&R Block,"4021 Butler Street, Pittsburgh",4.3,40.469355,-79.96178669999999
