Address,Business Name,Street,Rating,Latitude,Longitude,Flag
3934 foster st apt 317,,,,,,
3934 foster st apt 318,,,,,,
3934 foster st apt 319,,,,,,
3934 foster st apt 320,,,,,,
3934 foster st apt 321,,,,,,
3934 foster st apt 322,,,,,,
3934 foster st apt 323,,,,,,
3934 foster st apt 324,,,,,,
3934 foster st apt 325,,,,,,
3934 foster st apt 326,,,,,,
3934 foster st apt 327,,,,,,
3934 foster st apt 328,,,,,,
3934 foster st apt 329,,,,,,
3934 foster st apt 330,,,,,,
3934 foster st apt 331,,,,,,
3934 foster st apt 332,,,,,,
3934 foster st apt 333,,,,,,
3934 foster st apt 334,,,,,,
3934 foster st apt 335,,,,,,
3934 foster st apt 336,,,,,,
3934 foster st apt 337,,,,,,
3934 foster st apt 401,,,,,,
3934 foster st apt 402,,,,,,
3934 foster st apt 403,,,,,,
3934 foster st apt 404,,,,,,
3934 foster st apt 405,,,,,,
3934 foster st apt 406,,,,,,
3934 foster st apt 407,,,,,,
3934 foster st apt 408,,,,,,
3934 foster st apt 409,,,,,,
3934 foster st apt 410,,,,,,
3934 foster st apt 411,,,,,,
3934 foster st apt 412,,,,,,
3934 foster st apt 413,,,,,,
3934 foster st apt 414,,,,,,
3934 foster st apt 415,,,,,,
3934 foster st apt 416,,,,,,
3934 foster st apt 417,,,,,,
3934 foster st apt 418,,,,,,
3934 foster st apt 419,,,,,,
3934 foster st apt 420,,,,,,
3934 foster st apt 421,,,,,,
3934 foster st apt 422,,,,,,
3934 foster st apt 423,,,,,,
3934 foster st apt 424,,,,,,
3934 foster st apt 425,,,,,,
3934 foster st apt 426,,,,,,
3934 foster st apt 427,,,,,,
3934 foster st apt 428,,,,,,
3934 foster st apt 429,,,,,,
3934 foster st apt 430,,,,,,
3934 foster st apt 431,,,,,,
3934 foster st apt 432,,,,,,
3934 foster st apt 433,,,,,,
3934 foster st apt 434,,,,,,
3934 foster st apt 435,,,,,,
3934 foster st apt 436,,,,,,
3934 foster st apt 437,,,,,,
3934 foster st apt 501,,,,,,
3934 foster st apt 502,,,,,,
3934 foster st apt 503,,,,,,
3934 foster st apt 504,,,,,,
3934 foster st apt 505,,,,,,
3934 foster st apt 506,,,,,,
3934 foster st apt 507,,,,,,
3934 foster st apt 508,,,,,,
3934 foster st apt 509,,,,,,
3934 foster st apt 510,,,,,,
3934 foster st apt 511,,,,,,
3934 foster st apt 512,,,,,,
3934 foster st apt 513,,,,,,
3934 foster st apt 514,,,,,,
3934 foster st apt 515,,,,,,
3934 foster st apt 516,,,,,,
3934 foster st apt 517,,,,,,
3934 foster st apt 518,,,,,,
3934 foster st apt 519,,,,,,
3934 foster st apt 520,,,,,,
3934 foster st apt 521,,,,,,
3934 foster st apt 522,,,,,,
3934 foster st apt 523,,,,,,
3934 foster st apt 524,,,,,,
3934 foster st apt 525,,,,,,
3934 foster st apt 526,,,,,,
3934 foster st apt 527,,,,,,
3934 foster st apt 528,,,,,,
3934 foster st apt 529,,,,,,
3934 foster st apt 530,,,,,,
3934 foster st apt 531,,,,,,
3934 foster st apt 532,,,,,,
3934 foster st apt 533,,,,,,
3934 foster st apt 534,,,,,,
3934 foster st apt 535,,,,,,
3934 foster st apt 536,,,,,,
3934 mintwood st,,,,,,
3934 woolslayer way,,,,,,
3935 butler st,,,,,,
3935 cabinet way,,,,,,
3935 howley st,,,,,,
3935 liberty ave,,,,,,
3935 woolslayer way,,,,,,
3936 clement way,,,,,,
3936 howley st,,,,,,
3936 liberty ave,,,,,,
3936 penn ave,,,,,,
3936 woolslayer way,,,,,,
3937 butler st,"Dr. Gregory N. Smith, MD",penn ave,,40.4689045,-79.9634657,consolidated
3937 butler st,"Tara Clemente, MSW",penn ave,,40.4689045,-79.9634657,consolidated
3937 butler st,Lawrenceville Family Health Ct: Yuan David T MD,penn ave,,40.4689006,-79.9634566,consolidated
3937 butler st,UPMC St. Margaret Lawrenceville Family Health Center,penn ave,3.4,40.4688796,-79.9634715,consolidated
3937 butler st,"Richard D. Bruehlman, MD",penn ave,,40.4689045,-79.9634657,consolidated
3937 butler st,"Laila Maher Younes, MD",penn ave,,40.4689045,-79.9634657,consolidated
3937 butler st,"Marybrooke Umhau Burval, MD",penn ave,,40.4689045,-79.9634657,consolidated
3937 butler st,Keiichiro Narumoto,penn ave,,40.4689045,-79.9634657,consolidated
3937 butler st,Lisa Schlar,penn ave,,40.4689045,-79.9634657,consolidated
3937 butler st,"Donald B. Middleton, MD",penn ave,,40.4689045,-79.9634657,consolidated
3937 butler st,Andrew Leuenberger,penn ave,,40.4689045,-79.9634657,consolidated
3937 butler st,Dr. Elizabeth Wettick,penn ave,,40.4689045,-79.9634657,consolidated
3937 butler st,Matthew Harbaugh,penn ave,,40.4689045,-79.9634657,consolidated
3937 butler st,"Stella Leonora Winters, MD",penn ave,,40.4689045,-79.9634657,consolidated
3937 butler st,Patricia Mcguire,penn ave,,40.4689045,-79.9634657,consolidated
3937 butler st,"Yufei Ge, MD",penn ave,,40.4689045,-79.9634657,consolidated
3937 butler st,Connor Mckittrick,penn ave,,40.4689045,-79.9634657,consolidated
3937 butler st,"Karen M. Moyer, MD",penn ave,5.0,40.4689006,-79.9634566,consolidated
3937 butler st,"Mary Pat S. Friedlander, MD",penn ave,,40.4689006,-79.9634566,consolidated
3937 butler st,Merenstein Joel H MD,penn ave,,40.4689006,-79.9634566,consolidated
3937 butler st,Perkins Jonathan J MD,penn ave,,40.4689006,-79.9634566,consolidated
3937 butler st,"Pamela L. Noblit, LCSW",penn ave,,40.4689045,-79.9634657,consolidated
3937 butler st,"Dr. Erin L. Imler, MD",penn ave,,40.4689045,-79.9634657,consolidated
3937 butler st,"Dr. Stephanie A. Gill, MD",penn ave,,40.4689045,-79.9634657,consolidated
3937 howley st,,,,,,
3937 liberty ave,,,,,,
3937 mintwood st,,,,,,
3938 howley st,,,,,,
3938 liberty ave,,,,,,
3938 penn ave,,,,,,
3939 butler st,LibertyX Bitcoin ATM,penn ave,,40.4690468,-79.96329089999999,consolidated
3939 butler st,Coinhub Bitcoin ATM Teller,penn ave,,40.4690468,-79.96329089999999,consolidated
3939 butler st,Rite Aid,penn ave,3.1,40.46900900000001,-79.96321999999999,consolidated
3939 butler st,Rite Aid Pharmacy,penn ave,3.0,40.4689933,-79.9633365,consolidated
3939 butler st,higi,penn ave,,40.46909660000001,-79.9633358,consolidated
3939 butler st,Western Union,penn ave,3.7,40.4690835,-79.96323900000002,consolidated
3939 butler st,Bitcoin Depot - BDCheckout,penn ave,,40.468642,-79.96266299999999,consolidated
3939 butler st,KeyMe Locksmiths,penn ave,3.5,40.46897500000001,-79.96331699999999,consolidated
3939 cabinet way,,,,,,
3939 howley st,,,,,,
3939 liberty ave,,,,,,
3940 howley st,,,,,,
3940 liberty ave,,,,,,
3940 mintwood st,,,,,,
3940 penn ave,,,,,,
3941 howley st,,,,,,
3941 liberty ave,,,,,,
3941 mintwood st,,,,,,
3942 howley st,,,,,,
3942 liberty ave,,,,,,
3942 mintwood st,,,,,,
3942 penn ave,,,,,,
3943 howley st,,,,,,
3943 liberty ave,,,,,,
3943 mintwood st,,,,,,
3944 howley st,,,,,,
3944 liberty ave,,,,,,
3944 mintwood st,,,,,,
3944 penn ave,,,,,,
3945 howley st,,,,,,
3945 liberty ave,,,,,,
3945 mintwood st,,,,,,
3945 n neville st,,,,,,
3946 liberty ave,,,,,,
3946 mintwood st,,,,,,
3946 penn ave,,,,,,
3947 clement way,,,,,,
3947 howley st,,,,,,
3947 liberty ave,,,,,,
3947 mintwood st,,,,,,
3947 mintwood st apt 1,,,,,,
3947 mintwood st apt 2,,,,,,
3948 howley st,,,,,,
3948 liberty ave,,,,,,
3948 mintwood st,,,,,,
3948 penn ave,,,,,,
3948 woolslayer way,,,,,,
3949 clement way,,,,,,
3949 howley st,,,,,,
3949 liberty ave,,,,,,
3950 cabinet way,,,,,,
3950 clement way,,,,,,
3950 howley st,,,,,,
3950 liberty ave,,,,,,
3950 mintwood st,,,,,,
3950 woolslayer way,,,,,,
3951 clement way,,,,,,
3951 howley st,,,,,,
3952 cabinet way,,,,,,
3952 howley st,,,,,,
3952 woolslayer way,,,,,,
3953 howley st,,,,,,
3955 liberty ave,,,,,,
3958 penn ave,Pittsburgh Fire Bureau Station 6,penn ave,5.0,40.46488489999999,-79.958049,consolidated
4 ohara pl,,,,,,
4 ohara pl apt 1,,,,,,
4 ohara pl apt 2,,,,,,
4 ohara pl apt 3,,,,,,
4 saint john pl,,,,,,
4 saint john pl apt 1,,,,,,
4 saint john pl apt 2,,,,,,
4 saint john pl apt 3,,,,,,
40 48th st,,,,,,
40 51st st,,,,,,
400 45th st,,,,,,
4000 arsenal pl,,,,,,
4000 butler st,Coinhub Bitcoin ATM Teller,penn ave,,40.4686869,-79.961652,consolidated
4000 butler st,GetGo Café + Market,penn ave,2.6,40.4685788,-79.9618857,consolidated
4000 butler st,ATM (Getgo from Giant Eagle),penn ave,3.0,40.46865080000001,-79.9616381,consolidated
4001 arsenal pl,,,,,,
4001 butler st,Wendy's,penn ave,3.0,40.469128,-79.96232359999999,consolidated
4001 lorigan st,Iron Eden Inc,liberty ave,4.6,40.4615455,-79.955625,consolidated
4001 penn ave,,,,,,
4002 arsenal pl,,,,,,
4002 lorigan st,M. O’Herron Company,liberty ave,3.7,40.46130650000001,-79.9561643,consolidated
4003 arsenal pl,,,,,,
4003 penn ave,York Commons,penn ave,3.5,40.46574820000001,-79.9575601,consolidated
4004 arsenal pl,,,,,,
4005 arsenal pl,,,,,,
4006 arsenal pl,,,,,,
4007 arsenal pl,,,,,,
4008 arsenal pl,,,,,,
4008 saint johns way,,,,,,
4009 arsenal pl,,,,,,
4009 foster st,,,,,,
401 44th st,,,,,,
4010 arsenal pl,,,,,,
4010 butler st,Mint Massage,penn ave,5.0,40.4689753,-79.96186019999999,consolidated
4010 foster st,,,,,,
4010 saint johns way,,,,,,
4011 arsenal pl,,,,,,
4011 foster st,,,,,,
4012 arsenal pl,,,,,,
4012 butler st,Oasis Restaurant,penn ave,4.3,40.4688893,-79.9616618,consolidated
4012 ewing st,,,,,,
4012 foster st,,,,,,
4012 saint johns way,,,,,,
4012 willow st,,,,,,
4013 arsenal pl,,,,,,
4013 foster st,,,,,,
4014 arsenal pl,,,,,,
4014 foster st,,,,,,
4014 saint johns way,,,,,,
4015 arsenal pl,,,,,,
4016 arsenal pl,,,,,,
4016 butler st,Belvedere’s Ultra-Dive,penn ave,3.8,40.4689441,-79.9615335,consolidated
4016 ewing st,,,,,,
4016 willow st,,,,,,
4017 arsenal pl,,,,,,
4017 butler st,Cilantro & Ajo,penn ave,4.7,40.4693027,-79.9618624,consolidated
4018 arsenal pl,,,,,,
4018 willow st,,,,,,
4019 arsenal pl,,,,,,
4019 butler st,,,,,,
402 42nd st,,,,,,
4020 arsenal pl,,,,,,
4020 butler st,"Christine Healy, Pittsburgh Realtor with RE/MAX Real Estate Solutions",penn ave,5.0,40.4691015,-79.9614952,consolidated
4020 butler st,Brian - Realtor,penn ave,4.7,40.4691015,-79.9614952,consolidated
4020 butler st,RE/MAX REAL ESTATE SOLUTIONS,penn ave,5.0,40.4691,-79.96148730000002,consolidated
4020 eden way fl 1,,,,,,
4020 eden way fl 2,,,,,,
4020 willow st,,,,,,
4021 1/2 eden way,,,,,,
4021 arsenal pl,,,,,,
4021 eden way,,,,,,
4022 arsenal pl,,,,,,
4022 willow st,,,,,,
4023 1/2 eden way,,,,,,
4023 arsenal pl,,,,,,
4023 eden way,,,,,,
4024 willow st,,,,,,
4025 eden way,,,,,,
4026 ewing st,,,,,,
4026 willow st,,,,,,
4027 eden way,,,,,,
4028 willow st,,,,,,
4029 eden way,,,,,,
403 44th st,,,,,,
4030 butler st,,,,,,
4030 willow st,,,,,,
4032 butler st,convive coffee roastery,penn ave,4.7,40.4692938,-79.9613086,consolidated
4032 willow st,,,,,,
4034 butler st,Mi Empanada,penn ave,4.5,40.4693291,-79.9612259,consolidated
4034 willow st,,,,,,
4035 garden way,,,,,,
4035 penn ave,Jeff's Notary Service,liberty ave,4.2,40.46552200000001,-79.9565618,bounding_only
4037 penn ave,,,,,,
4038 butler st,,,,,,
4039 penn ave,,,,,,
404 42nd st,,,,,,
4041 penn ave,,,,,,
4042 geneva st,,,,,,
4043 geneva st,,,,,,
4043 penn ave,Hairsmith,liberty ave,4.9,40.4656657,-79.95630109999999,bounding_only
4044 geneva st,,,,,,
4045 butler st,,,,,,
4045 geneva st,,,,,,
4045 penn ave,,,,,,
4046 geneva st,,,,,,
4047 geneva st,,,,,,
4047 penn ave,Isle of You Hair Color Studio,liberty ave,4.7,40.46568389999999,-79.9561717,bounding_only
4048 geneva st,,,,,,
4049 butler st,,,,,,
4049 geneva st,,,,,,
4049 penn ave,Samantha Skelton Jewelry Design,liberty ave,4.6,40.4657023,-79.9561192,bounding_only
405 44th st,,,,,,
405 52nd st,,,,,,
4050 ewing st,,,,,,
4051 geneva st,,,,,,
4051 penn ave,,,,,,
4053 butler st,La Vostra Pizza,penn ave,4.5,40.4694062,-79.96156119999999,consolidated
4053 butler st,Thunderbird Café & Music Hall,penn ave,4.7,40.46939909999999,-79.9616095,consolidated
4053 penn ave,Honey Hair Co.,penn ave,4.9,40.4656332,-79.9559044,bounding_only
4055 butler st,,,,,,
4055 butler st apt 201,,,,,,
4055 butler st apt 202,,,,,,
4055 butler st apt 203,,,,,,
4055 butler st apt 301,,,,,,
4057 penn ave,,,,,,
4057 saint johns way,,,,,,
4059 penn ave,Constellation Coffee,penn ave,4.6,40.4657597,-79.95576009999999,bounding_only
4059 saint johns way,,,,,,
406 42nd st,,,,,,
4061 penn ave,Gypsy Tattoo Parlor,liberty ave,4.8,40.46567340000001,-79.9556443,bounding_only
4063 saint johns way,,,,,,
4065 butler st,Fine Wine & Good Spirits,penn ave,4.5,40.4695123,-79.9614182,consolidated
4065 penn ave,Black Lotus Pizza,penn ave,4.6,40.4657139,-79.9555769,bounding_only
4065 saint johns way,,,,,,
4067 penn ave,Penn Vape Wellness,penn ave,4.7,40.465712,-79.955466,bounding_only
407 44th st,,,,,,
407 52nd st,,,,,,
408 42nd st,,,,,,
409 42nd st,,,,,,
409 44th st,,,,,,
409 52nd st,,,,,,
41 mccandless ave,,,,,,
410 40th st,,,,,,
410 42nd st,,,,,,
410 44th st,,,,,,
4100 butler st,Steel House Cycle,penn ave,4.9,40.469382,-79.96105299999999,consolidated
4100 davison st,Detailed auto creations,penn ave,4.8,40.4690402,-79.9589185,consolidated
4100 davison st,Extreme Auto Visuals,penn ave,4.9,40.46889769999999,-79.95874409999999,consolidated
4101 butler st,PNC Bank,penn ave,3.5,40.46979,-79.96146,consolidated
4101 butler st,PNC Mortgage,penn ave,,40.4697727,-79.96136729999999,bounding_only
4101 butler st,PNC ATM,penn ave,,40.4697578,-79.96136150000001,bounding_only
4101 lorigan st,,,,,,
4101 penn ave,,,,,,
4101 saint johns way,,,,,,
4102 butler st,Vanity Box Boutique,penn ave,4.8,40.46940959999999,-79.9611374,consolidated
4103 davison st,,,,,,
4103 penn ave,,,,,,
4103 saint johns way,,,,,,
4104 butler st,Arsenal Beer Emporium,penn ave,4.8,40.46939700000001,-79.9608762,consolidated
4105 penn ave,,,,,,
4105 saint johns way,,,,,,
4106 butler st,Sochats Laverne L,penn ave,,40.46959689999999,-79.9608578,consolidated
4106 garden way,,,,,,
4106 siebert st,,,,,,
4107 penn ave,,,,,,
4107 saint johns way,,,,,,
4107 siebert st,,,,,,
4107 willow st,The Foundry at 41st,butler st,4.4,40.472162,-79.9643936,consolidated
4107 willow st apt 201,,,,,,
4107 willow st apt 202,,,,,,
4107 willow st apt 203,,,,,,
4107 willow st apt 204,,,,,,
4107 willow st apt 205,,,,,,
4107 willow st apt 206,,,,,,
4107 willow st apt 207,,,,,,
4107 willow st apt 208,,,,,,
4107 willow st apt 209,,,,,,
4107 willow st apt 210,,,,,,
4107 willow st apt 211,,,,,,
4107 willow st apt 212,,,,,,
4107 willow st apt 213,,,,,,
4107 willow st apt 214,,,,,,
4107 willow st apt 215,,,,,,
4107 willow st apt 216,,,,,,
4107 willow st apt 217,,,,,,
4107 willow st apt 218,,,,,,
4107 willow st apt 219,,,,,,
4107 willow st apt 220,,,,,,
4107 willow st apt 221,,,,,,
4107 willow st apt 222,,,,,,
4107 willow st apt 223,,,,,,
4107 willow st apt 224,,,,,,
4107 willow st apt 225,,,,,,
4107 willow st apt 226,,,,,,
4107 willow st apt 227,,,,,,
4107 willow st apt 228,,,,,,
4107 willow st apt 229,,,,,,
4107 willow st apt 230,,,,,,
4107 willow st apt 231,,,,,,
4107 willow st apt 232,,,,,,
4107 willow st apt 233,,,,,,
4107 willow st apt 234,,,,,,
4107 willow st apt 235,,,,,,
4107 willow st apt 236,,,,,,
4107 willow st apt 237,,,,,,
4107 willow st apt 238,,,,,,
4107 willow st apt 239,,,,,,
4107 willow st apt 301,,,,,,
4107 willow st apt 302,,,,,,
4107 willow st apt 303,,,,,,
4107 willow st apt 304,,,,,,
4107 willow st apt 305,,,,,,
4107 willow st apt 306,,,,,,
4107 willow st apt 307,,,,,,
4107 willow st apt 308,,,,,,
4107 willow st apt 309,,,,,,
4107 willow st apt 310,,,,,,
4107 willow st apt 311,,,,,,
4107 willow st apt 312,,,,,,
4107 willow st apt 313,,,,,,
4107 willow st apt 314,,,,,,
4107 willow st apt 315,,,,,,
4107 willow st apt 316,,,,,,
4107 willow st apt 317,,,,,,
4107 willow st apt 318,,,,,,
4107 willow st apt 319,,,,,,
4107 willow st apt 320,,,,,,
4107 willow st apt 321,,,,,,
4107 willow st apt 322,,,,,,
4107 willow st apt 323,,,,,,
4107 willow st apt 324,,,,,,
4107 willow st apt 325,,,,,,
4107 willow st apt 326,,,,,,
4107 willow st apt 327,,,,,,
4107 willow st apt 328,,,,,,
4107 willow st apt 329,,,,,,
4107 willow st apt 330,,,,,,
4107 willow st apt 331,,,,,,
4107 willow st apt 332,,,,,,
4107 willow st apt 333,,,,,,
4107 willow st apt 334,,,,,,
4107 willow st apt 335,,,,,,
4107 willow st apt 336,,,,,,
4107 willow st apt 337,,,,,,
4107 willow st apt 338,,,,,,
4107 willow st apt 339,,,,,,
4107 willow st apt 401,,,,,,
4107 willow st apt 402,,,,,,
4107 willow st apt 403,,,,,,
4107 willow st apt 404,,,,,,
4107 willow st apt 405,,,,,,
4107 willow st apt 406,,,,,,
4107 willow st apt 407,,,,,,
4107 willow st apt 408,,,,,,
4107 willow st apt 409,,,,,,
4107 willow st apt 410,,,,,,
4107 willow st apt 411,,,,,,
4107 willow st apt 412,,,,,,
4107 willow st apt 413,,,,,,
4107 willow st apt 414,,,,,,
4107 willow st apt 415,,,,,,
4107 willow st apt 416,,,,,,
4107 willow st apt 417,,,,,,
4107 willow st apt 418,,,,,,
4107 willow st apt 419,,,,,,
4107 willow st apt 420,,,,,,
4107 willow st apt 421,,,,,,
4107 willow st apt 422,,,,,,
4107 willow st apt 423,,,,,,
4107 willow st apt 424,,,,,,
4107 willow st apt 425,,,,,,
4107 willow st apt 426,,,,,,
4107 willow st apt 427,,,,,,
4107 willow st apt 428,,,,,,
4107 willow st apt 429,,,,,,
4107 willow st apt 430,,,,,,
4107 willow st apt 431,,,,,,
4107 willow st apt 432,,,,,,
4107 willow st apt 433,,,,,,
4107 willow st apt 434,,,,,,
4107 willow st apt 435,,,,,,
4107 willow st apt 436,,,,,,
4107 willow st apt 437,,,,,,
4107 willow st apt 438,,,,,,
4107 willow st apt 439,,,,,,
4107 willow st apt 501,,,,,,
4107 willow st apt 502,,,,,,
4107 willow st apt 503,,,,,,
4107 willow st apt 504,,,,,,
4107 willow st apt 505,,,,,,
4107 willow st apt 506,,,,,,
4107 willow st apt 507,,,,,,
4107 willow st apt 508,,,,,,
4107 willow st apt 509,,,,,,
4107 willow st apt 510,,,,,,
4107 willow st apt 511,,,,,,
4107 willow st apt 512,,,,,,
4107 willow st apt 513,,,,,,
4107 willow st apt 514,,,,,,
4107 willow st apt 515,,,,,,
4107 willow st apt 516,,,,,,
4107 willow st apt 517,,,,,,
4107 willow st apt 518,,,,,,
4107 willow st apt 519,,,,,,
4107 willow st apt 520,,,,,,
4107 willow st apt 521,,,,,,
4107 willow st apt 522,,,,,,
4107 willow st apt 523,,,,,,
4107 willow st apt 524,,,,,,
4107 willow st apt 525,,,,,,
4107 willow st apt 526,,,,,,
4107 willow st apt 527,,,,,,
4107 willow st apt 528,,,,,,
4107 willow st apt 529,,,,,,
4107 willow st apt 530,,,,,,
4107 willow st apt 531,,,,,,
4107 willow st apt 532,,,,,,
4107 willow st apt 533,,,,,,
4107 willow st apt 534,,,,,,
4107 willow st apt 535,,,,,,
4107 willow st apt 536,,,,,,
4107 willow st apt 537,,,,,,
4107 willow st apt 538,,,,,,
4107 willow st apt 539,,,,,,
4107 willow st apt 612,,,,,,
4107 willow st apt 613,,,,,,
4107 willow st apt 614,,,,,,
4107 willow st apt 615,,,,,,
4107 willow st apt 616,,,,,,
4107 willow st apt 617,,,,,,
4107 willow st apt 618,,,,,,
4107 willow st apt 619,,,,,,
4107 willow st apt 620,,,,,,
4107 willow st apt 621,,,,,,
4107 willow st apt 622,,,,,,
4107 willow st apt 623,,,,,,
4107 willow st apt 624,,,,,,
4107 willow st apt 625,,,,,,
4107 willow st apt 626,,,,,,
4107 willow st apt 627,,,,,,
4107 willow st apt 628,,,,,,
4107 willow st apt 629,,,,,,
4107 willow st apt 630,,,,,,
4107 willow st apt 631,,,,,,
4107 willow st apt 632,,,,,,
4107 willow st apt 633,,,,,,
4108 butler st,Deli on Butler,penn ave,4.7,40.469666,-79.96094409999999,consolidated
4108 foster st,,,,,,
4108 garden way,,,,,,
4108 siebert st,,,,,,
4109 geneva st,,,,,,
4109 penn ave,Istanbloom Mediterranean Restaurant,penn ave,5.0,40.4659284,-79.9548775,bounding_only
4109 siebert st,,,,,,
4110 butler st,,,,,,
4110 davison st,"CRH Catering Co., Inc.",penn ave,1.9,40.46923100000001,-79.958733,consolidated
4110 foster st,,,,,,
4110 geneva st,,,,,,
4110 willow st,,,,,,
4111 penn ave,Cheryl Neusch,penn ave,,40.4658925,-79.9548051,bounding_only
4111 penn ave,Megan Eberhart,penn ave,,40.4658925,-79.9548051,bounding_only
4111 penn ave,Elisha Dubich,penn ave,,40.4658925,-79.9548051,bounding_only
4111 penn ave,Alayna Gradisek,penn ave,,40.4658925,-79.9548051,bounding_only
4111 penn ave,Adam Christian Tripp,penn ave,,40.4658925,-79.9548051,bounding_only
4111 penn ave,Allison Pavlov,penn ave,,40.4658925,-79.9548051,bounding_only
4111 penn ave,dradamtripp,liberty ave,,40.4658925,-79.9548051,bounding_only
4111 penn ave,Diane Hranicky,penn ave,,40.4658925,-79.9548051,bounding_only
4111 penn ave,Dr. Michael Marcsisin,penn ave,,40.4658925,-79.9548051,bounding_only
4111 penn ave,Better Stories Psychiatry,liberty ave,3.4,40.4659582,-79.9548239,bounding_only
4111 penn ave,"Todd Pungratz, MSW, LCSW, CAADC",liberty ave,,40.4658925,-79.9548051,bounding_only
4111 siebert st,,,,,,
4112 butler st,Lawrenceville Market House,penn ave,4.5,40.4698584,-79.9606885,consolidated
4112 butler st,MJ Eclectic,penn ave,5.0,40.4698416,-79.9606687,consolidated
4112 butler st,Fjord and Fable,penn ave,5.0,40.46986939999999,-79.96070089999999,consolidated
4112 butler st,Nine O'Clock Wines,penn ave,5.0,40.46986939999999,-79.96070089999999,consolidated
4112 butler st,Chocolatier Fortvna,penn ave,5.0,40.4698416,-79.9606687,consolidated
4112 butler st,Reb and Roon Boutique,penn ave,5.0,40.4698416,-79.9606687,consolidated
4112 butler st,Oliver's Donuts,penn ave,4.1,40.4698416,-79.9606687,consolidated
4112 butler st,Simply Burgers & Fries,penn ave,3.8,40.46986939999999,-79.96070089999999,consolidated
4112 butler st,Paw De Deux,penn ave,5.0,40.4698416,-79.9606687,consolidated
4112 butler st,Camōflage,penn ave,5.0,40.46986939999999,-79.96070089999999,consolidated
4112 butler st ste 1,,,,,,
4112 butler st ste 10,,,,,,
4112 butler st ste 11,,,,,,
4112 butler st ste 15,,,,,,
4112 butler st ste 2,,,,,,
4112 butler st ste 3,,,,,,
4112 butler st ste 5,,,,,,
4112 butler st ste 6,,,,,,
4112 butler st ste 7,,,,,,
4112 butler st ste 9,,,,,,
4112 geneva st,,,,,,
4113 butler st,,,,,,
4113 siebert st,,,,,,
4114 geneva st,,,,,,
4115 butler st,Bierport Tap Room,penn ave,,40.4699387,-79.9610646,bounding_only
4115 butler st,Row House Cinema - Lawrenceville,penn ave,4.8,40.469939,-79.96106499999999,consolidated
4115 butler st,Bierport Tap Room,penn ave,,40.4699387,-79.9610646,bounding_only
4115 butler st,Row House Cinema - Lawrenceville,penn ave,4.8,40.469939,-79.96106499999999,consolidated
4115 butler st,Bierport Tap Room,penn ave,,40.4699387,-79.9610646,bounding_only
4115 butler st,Row House Cinema - Lawrenceville,penn ave,4.8,40.469939,-79.96106499999999,consolidated
4115 butler st apt 1,,,,,,
4115 butler st apt 2,,,,,,
4115 butler st apt 3,,,,,,
4115 butler st apt 4,,,,,,
4115 butler st apt 5,,,,,,
4115 butler st apt 6,,,,,,
4115 foster st,,,,,,
4115 siebert st,,,,,,
4116 foster st,,,,,,
4116 geneva st,,,,,,
4116 smith way,,,,,,
4116 willow st,,,,,,
4117 foster st,,,,,,
4117 penn ave,"Amy Letteri, PhD",penn ave,,40.4659347,-79.95472459999999,bounding_only
4117 penn ave,"Amery Treble-Barna, PhD",penn ave,,40.4659347,-79.95472459999999,bounding_only
4117 penn ave,"Melissa Stern Sutcliffe, PhD",penn ave,,40.4659347,-79.95472459999999,bounding_only
4117 penn ave,"Sarah Laughlin, PhD",penn ave,,40.4659347,-79.95472459999999,bounding_only
4117 penn ave,Lauren Bangert,penn ave,,40.4659347,-79.95472459999999,bounding_only
4117 penn ave,Dr. Daryaneh Badaly,penn ave,,40.4659347,-79.95472459999999,bounding_only
4117 penn ave,Amy Maria Letteri,penn ave,,40.4659347,-79.95472459999999,bounding_only
4117 penn ave,Melissa S Sutcliffe,penn ave,,40.4659347,-79.95472459999999,bounding_only
4118 foster st,,,,,,
4118 smith way,,,,,,
4118 willow st,,,,,,
4119 butler st,,,,,,
4119 foster st,,,,,,
412 40th st,,,,,,
412 42nd st,,,,,,
412 44th st,,,,,,
4120 foster st,,,,,,
4120 smith way,,,,,,
4120 willow st,,,,,,
4121 butler st,Geppetto Cafe,penn ave,4.7,40.47008049999999,-79.9609069,consolidated
4121 davison st,,,,,,
4121 foster st,,,,,,
4122 butler st,,,,,,
4122 foster st,,,,,,
4122 smith way,,,,,,
4122 willow st,,,,,,
4123 butler st,Mezcal Mexican Cantina,penn ave,4.8,40.47010760000001,-79.96096770000001,consolidated
4123 foster st,,,,,,
4124 butler st,Standard Realty Group,penn ave,4.6,40.4700053,-79.96065449999999,bounding_only
4124 foster st,,,,,,
4124 willow st,,,,,,
4125 butler st,,,,,,
4125 foster st,,,,,,
4126 butler st,Salty Paws Pittsburgh,penn ave,4.9,40.4700202,-79.9605231,consolidated
4126 foster st,,,,,,
4126 willow st,,,,,,
4127 butler st,FRIO Creamery,penn ave,4.7,40.47015419999999,-79.9608653,bounding_only
4127 foster st,,,,,,
4128 butler st,,,,,,
4128 willow st,,,,,,
4129 butler st,Merchant Oyster Co.,penn ave,4.5,40.4702203,-79.9607968,bounding_only
413 42nd st,,,,,,
413 52nd st,,,,,,
4130 butler st,Dijlah Restaurant and Cafe,penn ave,4.2,40.4701807,-79.9605352,consolidated
414 40th st,,,,,,
414 42nd st,,,,,,
414 44th st,,,,,,
414 52nd st,,,,,,
414 52nd st apt 1,,,,,,
